month_date,Region,Region_key,g_total,g_market,g_mining,g_lifestyle,g_epsilon
2019-10-01,REST OF VIC.,REST OF VIC,0.203526,0.146691,-0.004293,0.011220,0.049908
2019-11-01,REST OF VIC.,REST OF VIC,0.202334,0.147800,-0.004334,0.011167,0.047700
2019-12-01,REST OF VIC.,REST OF VIC,0.202086,0.148689,-0.004205,0.011102,0.046499
2020-01-01,REST OF VIC.,REST OF VIC,0.203831,0.148166,-0.004098,0.010980,0.048783
2020-02-01,REST OF VIC.,REST OF VIC,0.213048,0.148110,-0.003879,0.011423,0.057394
2020-03-01,REST OF VIC.,REST OF VIC,0.218427,0.138896,-0.003602,0.012185,0.070947
2020-04-01,REST OF VIC.,REST OF VIC,0.215958,0.130457,-0.003329,0.013257,0.075574
2020-05-01,REST OF VIC.,REST OF VIC,0.220068,0.128156,-0.003022,0.014441,0.080493
2020-06-01,REST OF VIC.,REST OF VIC,0.233843,0.131599,-0.002709,0.014912,0.090041
2020-07-01,REST OF VIC.,REST OF VIC,0.252373,0.136138,-0.002336,0.014661,0.103911
2020-08-01,REST OF VIC.,REST OF VIC,0.260212,0.140641,-0.002170,0.015189,0.106552
2020-09-01,REST OF VIC.,REST OF VIC,0.272230,0.148505,-0.002124,0.015176,0.110673
2020-10-01,REST OF VIC.,REST OF VIC,0.284584,0.160533,-0.002177,0.015715,0.110514
2020-11-01,REST OF VIC.,REST OF VIC,0.306696,0.174867,-0.002122,0.015729,0.118223
2020-12-01,REST OF VIC.,REST OF VIC,0.339289,0.191702,-0.002076,0.015299,0.134363
2021-01-01,REST OF VIC.,REST OF VIC,0.376804,0.209001,-0.002117,0.014870,0.155051
2021-02-01,REST OF VIC.,REST OF VIC,0.418110,0.228791,-0.002146,0.014266,0.177198
2021-03-01,REST OF VIC.,REST OF VIC,0.451004,0.248625,-0.002138,0.014891,0.189626
2021-04-01,REST OF VIC.,REST OF VIC,0.481866,0.264224,-0.002219,0.016198,0.203663
2021-05-01,REST OF VIC.,REST OF VIC,0.504538,0.274570,-0.002257,0.017049,0.215176
2021-06-01,REST OF VIC.,REST OF VIC,0.525940,0.282872,-0.002240,0.018113,0.227194
2021-07-01,REST OF VIC.,REST OF VIC,0.545188,0.291956,-0.002069,0.019298,0.236003
2021-08-01,REST OF VIC.,REST OF VIC,0.563940,0.301380,-0.002086,0.020827,0.243820
2021-09-01,REST OF VIC.,REST OF VIC,0.583204,0.315752,-0.001936,0.022532,0.246857
2021-10-01,REST OF VIC.,REST OF VIC,0.593168,0.326544,-0.001847,0.023481,0.244990
2021-11-01,REST OF VIC.,REST OF VIC,0.601487,0.332272,-0.001628,0.025157,0.245686
2021-12-01,REST OF VIC.,REST OF VIC,0.607346,0.335262,-0.001527,0.026926,0.246686
2022-01-01,REST OF VIC.,REST OF VIC,0.616016,0.336898,-0.001447,0.028289,0.252276
2022-02-01,REST OF VIC.,REST OF VIC,0.617349,0.338750,-0.001213,0.029086,0.250727
2022-03-01,REST OF VIC.,REST OF VIC,0.612299,0.336383,-0.000959,0.030025,0.246849
2022-04-01,REST OF VIC.,REST OF VIC,0.607780,0.332554,-0.000631,0.030348,0.245508
2022-05-01,REST OF VIC.,REST OF VIC,0.601219,0.324721,-0.000429,0.030727,0.246200
2022-06-01,REST OF VIC.,REST OF VIC,0.589003,0.317383,-0.000227,0.030559,0.241289
2022-07-01,REST OF VIC.,REST OF VIC,0.580430,0.307014,-0.000080,0.030540,0.242956
2022-08-01,REST OF VIC.,REST OF VIC,0.567933,0.299582,0.000102,0.029863,0.238386
2022-09-01,REST OF VIC.,REST OF VIC,0.556607,0.294386,0.000147,0.028970,0.233105
2022-10-01,REST OF VIC.,REST OF VIC,0.545592,0.291335,0.000298,0.029358,0.224602
2022-11-01,REST OF VIC.,REST OF VIC,0.530868,0.291038,0.000361,0.029397,0.210071
2022-12-01,REST OF VIC.,REST OF VIC,0.514552,0.290339,0.000298,0.029451,0.194465
2023-01-01,REST OF VIC.,REST OF VIC,0.502376,0.289324,0.000244,0.029197,0.183611
2023-02-01,REST OF VIC.,REST OF VIC,0.490463,0.289761,0.000289,0.028419,0.171993
2023-03-01,REST OF VIC.,REST OF VIC,0.479614,0.291178,0.000283,0.027562,0.160591
2023-04-01,REST OF VIC.,REST OF VIC,0.473959,0.296742,0.000195,0.027605,0.149417
2023-05-01,REST OF VIC.,REST OF VIC,0.469061,0.304385,0.000114,0.027452,0.137111
2023-06-01,REST OF VIC.,REST OF VIC,0.464376,0.312405,-0.000004,0.027061,0.124914
2023-07-01,REST OF VIC.,REST OF VIC,0.457587,0.318792,0.000011,0.026820,0.111965
2023-08-01,REST OF VIC.,REST OF VIC,0.452769,0.324800,0.000037,0.025929,0.102003
2023-09-01,REST OF VIC.,REST OF VIC,0.451448,0.333296,0.000157,0.025055,0.092940
2023-10-01,REST OF VIC.,REST OF VIC,0.450149,0.344301,0.000252,0.024285,0.081311
2023-11-01,REST OF VIC.,REST OF VIC,0.450962,0.354294,0.000371,0.024049,0.072248
2023-12-01,REST OF VIC.,REST OF VIC,0.452767,0.365288,0.000452,0.023782,0.063245
2024-01-01,REST OF VIC.,REST OF VIC,0.452002,0.371884,0.000526,0.023429,0.056163
2024-02-01,REST OF VIC.,REST OF VIC,0.449157,0.380313,0.000688,0.022521,0.045636
2024-03-01,REST OF VIC.,REST OF VIC,0.446353,0.390261,0.000892,0.022267,0.032933
2024-04-01,REST OF VIC.,REST OF VIC,0.445480,0.397722,0.001289,0.022026,0.024443
2024-05-01,REST OF VIC.,REST OF VIC,0.442864,0.402383,0.001465,0.022413,0.016603
2024-06-01,REST OF VIC.,REST OF VIC,0.433557,0.402111,0.001682,0.022362,0.007402
2024-07-01,REST OF VIC.,REST OF VIC,0.427666,0.400284,0.001985,0.022862,0.002535
2024-08-01,REST OF VIC.,REST OF VIC,0.419395,0.397086,0.002286,0.023536,-0.003514
2024-09-01,REST OF VIC.,REST OF VIC,0.410244,0.394648,0.002542,0.024108,-0.011053
2024-10-01,REST OF VIC.,REST OF VIC,0.404915,0.391068,0.002600,0.024416,-0.013169
2000-02-01,REST OF WA,REST OF WA,0.232844,0.173994,-0.059171,0.020710,0.097311
2000-03-01,REST OF WA,REST OF WA,0.226359,0.183058,-0.057492,0.020707,0.080086
2000-04-01,REST OF WA,REST OF WA,0.225995,0.186670,-0.060483,0.020437,0.079371
2000-05-01,REST OF WA,REST OF WA,0.219101,0.185312,-0.061050,0.019994,0.074846
2000-06-01,REST OF WA,REST OF WA,0.234951,0.186635,-0.056235,0.020563,0.083988
2000-07-01,REST OF WA,REST OF WA,0.225791,0.190503,-0.058636,0.020110,0.073815
2000-08-01,REST OF WA,REST OF WA,0.220097,0.192270,-0.057528,0.019742,0.065614
2000-09-01,REST OF WA,REST OF WA,0.202288,0.193264,-0.057678,0.019077,0.047625
2000-10-01,REST OF WA,REST OF WA,0.192122,0.198412,-0.057188,0.019839,0.031059
2000-11-01,REST OF WA,REST OF WA,0.182904,0.203900,-0.058711,0.019211,0.018504
2000-12-01,REST OF WA,REST OF WA,0.175903,0.209847,-0.060542,0.018229,0.008369
2001-01-01,REST OF WA,REST OF WA,0.172481,0.214848,-0.059253,0.017528,-0.000641
2001-02-01,REST OF WA,REST OF WA,0.165422,0.220621,-0.059985,0.017114,-0.012329
2001-03-01,REST OF WA,REST OF WA,0.164561,0.224907,-0.064647,0.016319,-0.012018
2001-04-01,REST OF WA,REST OF WA,0.165681,0.232038,-0.066407,0.016135,-0.016085
2001-05-01,REST OF WA,REST OF WA,0.165736,0.240912,-0.065747,0.016435,-0.025864
2001-06-01,REST OF WA,REST OF WA,0.162605,0.250579,-0.066364,0.017408,-0.039018
2001-07-01,REST OF WA,REST OF WA,0.172062,0.262079,-0.066096,0.018152,-0.042073
2001-08-01,REST OF WA,REST OF WA,0.169912,0.269403,-0.065148,0.018053,-0.052395
2001-09-01,REST OF WA,REST OF WA,0.165468,0.279982,-0.068992,0.016884,-0.062405
2001-10-01,REST OF WA,REST OF WA,0.165570,0.287656,-0.065881,0.016018,-0.072223
2001-11-01,REST OF WA,REST OF WA,0.165598,0.293125,-0.065128,0.015173,-0.077572
2001-12-01,REST OF WA,REST OF WA,0.172553,0.298093,-0.064946,0.013973,-0.074567
2002-01-01,REST OF WA,REST OF WA,0.167888,0.306403,-0.063632,0.012955,-0.087838
2002-02-01,REST OF WA,REST OF WA,0.160490,0.315321,-0.065761,0.012634,-0.101703
2002-03-01,REST OF WA,REST OF WA,0.163359,0.325217,-0.066440,0.011446,-0.106864
2002-04-01,REST OF WA,REST OF WA,0.163664,0.334142,-0.067454,0.010330,-0.113354
2002-05-01,REST OF WA,REST OF WA,0.167862,0.340546,-0.064534,0.009722,-0.117872
2002-06-01,REST OF WA,REST OF WA,0.163104,0.345169,-0.065840,0.008392,-0.124618
2002-07-01,REST OF WA,REST OF WA,0.177867,0.353138,-0.063046,0.006578,-0.118803
2002-08-01,REST OF WA,REST OF WA,0.189909,0.362157,-0.064221,0.005445,-0.113472
2002-09-01,REST OF WA,REST OF WA,0.195284,0.371279,-0.062637,0.004434,-0.117791
2002-10-01,REST OF WA,REST OF WA,0.194256,0.377442,-0.062438,0.002431,-0.123180
2002-11-01,REST OF WA,REST OF WA,0.191829,0.382744,-0.060790,0.000500,-0.130626
2002-12-01,REST OF WA,REST OF WA,0.186733,0.391134,-0.060249,-0.001144,-0.143007
2003-01-01,REST OF WA,REST OF WA,0.201296,0.403142,-0.054996,-0.002539,-0.144311
2003-02-01,REST OF WA,REST OF WA,0.199053,0.411307,-0.054471,-0.004662,-0.153121
2003-03-01,REST OF WA,REST OF WA,0.211799,0.421807,-0.052955,-0.007851,-0.149203
2003-04-01,REST OF WA,REST OF WA,0.240355,0.436326,-0.049698,-0.009723,-0.136550
2003-05-01,REST OF WA,REST OF WA,0.243748,0.447095,-0.049203,-0.011620,-0.142523
2003-06-01,REST OF WA,REST OF WA,0.239734,0.461181,-0.046117,-0.012736,-0.162595
2003-07-01,REST OF WA,REST OF WA,0.239251,0.482319,-0.045704,-0.014355,-0.183009
2003-08-01,REST OF WA,REST OF WA,0.250508,0.497653,-0.045500,-0.016989,-0.184656
2003-09-01,REST OF WA,REST OF WA,0.273110,0.508518,-0.042111,-0.019101,-0.174196
2003-10-01,REST OF WA,REST OF WA,0.282881,0.514839,-0.040282,-0.020971,-0.170704
2003-11-01,REST OF WA,REST OF WA,0.294358,0.513195,-0.037926,-0.021805,-0.159107
2003-12-01,REST OF WA,REST OF WA,0.297036,0.510512,-0.035029,-0.022716,-0.155731
2004-01-01,REST OF WA,REST OF WA,0.298091,0.514019,-0.032996,-0.023592,-0.159341
2004-02-01,REST OF WA,REST OF WA,0.306666,0.514300,-0.031019,-0.024567,-0.152048
2004-03-01,REST OF WA,REST OF WA,0.323902,0.516248,-0.026900,-0.025292,-0.140154
2004-04-01,REST OF WA,REST OF WA,0.341550,0.515065,-0.022848,-0.026484,-0.124183
2004-05-01,REST OF WA,REST OF WA,0.352810,0.508820,-0.013432,-0.026616,-0.115963
2004-06-01,REST OF WA,REST OF WA,0.361058,0.506125,-0.008237,-0.027047,-0.109783
2004-07-01,REST OF WA,REST OF WA,0.381523,0.506043,-0.004074,-0.027497,-0.092950
2004-08-01,REST OF WA,REST OF WA,0.399777,0.503492,-0.004646,-0.028058,-0.071010
2004-09-01,REST OF WA,REST OF WA,0.421201,0.500178,0.000745,-0.028051,-0.051671
2004-10-01,REST OF WA,REST OF WA,0.434868,0.495124,0.005688,-0.028240,-0.037705
2004-11-01,REST OF WA,REST OF WA,0.450744,0.493653,0.010523,-0.028738,-0.024694
2004-12-01,REST OF WA,REST OF WA,0.470708,0.493959,0.015758,-0.028799,-0.010210
2005-01-01,REST OF WA,REST OF WA,0.502556,0.491987,0.021454,-0.029510,0.018625
2005-02-01,REST OF WA,REST OF WA,0.519138,0.490064,0.028612,-0.029208,0.029669
2005-03-01,REST OF WA,REST OF WA,0.542966,0.486190,0.032965,-0.029087,0.052897
2005-04-01,REST OF WA,REST OF WA,0.555076,0.485844,0.039424,-0.027860,0.057667
2005-05-01,REST OF WA,REST OF WA,0.565840,0.488121,0.041985,-0.026932,0.062666
2005-06-01,REST OF WA,REST OF WA,0.591554,0.488128,0.042089,-0.026676,0.088014
2005-07-01,REST OF WA,REST OF WA,0.613057,0.488109,0.050140,-0.025964,0.100772
2005-08-01,REST OF WA,REST OF WA,0.632540,0.489174,0.056208,-0.025507,0.112664
2005-09-01,REST OF WA,REST OF WA,0.670526,0.492332,0.063093,-0.024872,0.139972
2005-10-01,REST OF WA,REST OF WA,0.693380,0.490892,0.069600,-0.025181,0.158069
2005-11-01,REST OF WA,REST OF WA,0.730434,0.489067,0.078371,-0.024416,0.187413
2005-12-01,REST OF WA,REST OF WA,0.753481,0.486646,0.088097,-0.023169,0.201906
2006-01-01,REST OF WA,REST OF WA,0.774104,0.485642,0.096288,-0.022074,0.214248
2006-02-01,REST OF WA,REST OF WA,0.799465,0.486034,0.108131,-0.021047,0.226346
2006-03-01,REST OF WA,REST OF WA,0.818201,0.486454,0.122023,-0.019647,0.229371
2006-04-01,REST OF WA,REST OF WA,0.850415,0.484999,0.132297,-0.019296,0.252414
2006-05-01,REST OF WA,REST OF WA,0.871442,0.482100,0.142776,-0.018646,0.265213
2006-06-01,REST OF WA,REST OF WA,0.902873,0.477830,0.152768,-0.018927,0.291202
2006-07-01,REST OF WA,REST OF WA,0.930153,0.469942,0.162309,-0.018702,0.316604
2006-08-01,REST OF WA,REST OF WA,0.952158,0.464122,0.165339,-0.018453,0.341150
2006-09-01,REST OF WA,REST OF WA,0.960657,0.457880,0.171128,-0.017540,0.349189
2006-10-01,REST OF WA,REST OF WA,0.969209,0.452752,0.171363,-0.017013,0.362107
2006-11-01,REST OF WA,REST OF WA,0.965296,0.448213,0.170375,-0.016541,0.363250
2006-12-01,REST OF WA,REST OF WA,0.957934,0.443528,0.170996,-0.016515,0.359925
2007-01-01,REST OF WA,REST OF WA,0.975053,0.437796,0.170832,-0.015730,0.382156
2007-02-01,REST OF WA,REST OF WA,0.985555,0.431339,0.174656,-0.015322,0.394882
2007-03-01,REST OF WA,REST OF WA,0.987673,0.426933,0.175601,-0.014928,0.400067
2007-04-01,REST OF WA,REST OF WA,0.990491,0.423142,0.178915,-0.014514,0.402947
2007-05-01,REST OF WA,REST OF WA,0.999432,0.422103,0.180533,-0.013174,0.409970
2007-06-01,REST OF WA,REST OF WA,1.010661,0.419047,0.180386,-0.011437,0.422665
2007-07-01,REST OF WA,REST OF WA,1.002668,0.414597,0.180932,-0.009657,0.416795
2007-08-01,REST OF WA,REST OF WA,0.997127,0.409202,0.182196,-0.008917,0.414646
2007-09-01,REST OF WA,REST OF WA,1.002886,0.403911,0.183455,-0.008917,0.424437
2007-10-01,REST OF WA,REST OF WA,1.007325,0.400818,0.182203,-0.007612,0.431916
2007-11-01,REST OF WA,REST OF WA,1.008431,0.396773,0.179387,-0.005870,0.438141
2007-12-01,REST OF WA,REST OF WA,1.010834,0.389798,0.177352,-0.004682,0.448366
2008-01-01,REST OF WA,REST OF WA,1.001512,0.379079,0.177254,-0.003029,0.448208
2008-02-01,REST OF WA,REST OF WA,0.995135,0.369143,0.175187,-0.001752,0.452556
2008-03-01,REST OF WA,REST OF WA,0.975729,0.353556,0.173507,0.000140,0.448526
2008-04-01,REST OF WA,REST OF WA,0.949625,0.335833,0.170086,0.001956,0.441749
2008-05-01,REST OF WA,REST OF WA,0.931308,0.318141,0.169395,0.003907,0.439866
2008-06-01,REST OF WA,REST OF WA,0.927190,0.299196,0.165700,0.005975,0.456319
2008-07-01,REST OF WA,REST OF WA,0.904261,0.276311,0.164859,0.008629,0.454462
2008-08-01,REST OF WA,REST OF WA,0.883482,0.256686,0.162185,0.010492,0.454120
2008-09-01,REST OF WA,REST OF WA,0.857282,0.240714,0.159657,0.012214,0.444697
2008-10-01,REST OF WA,REST OF WA,0.833249,0.226155,0.159495,0.013780,0.433819
2008-11-01,REST OF WA,REST OF WA,0.811602,0.220998,0.154939,0.013730,0.421934
2008-12-01,REST OF WA,REST OF WA,0.787078,0.219416,0.151147,0.014396,0.402119
2009-01-01,REST OF WA,REST OF WA,0.759194,0.216524,0.147856,0.015733,0.379081
2009-02-01,REST OF WA,REST OF WA,0.746273,0.215936,0.147569,0.016258,0.366510
2009-03-01,REST OF WA,REST OF WA,0.738571,0.215331,0.144698,0.016697,0.361844
2009-04-01,REST OF WA,REST OF WA,0.733703,0.218933,0.139491,0.017137,0.358143
2009-05-01,REST OF WA,REST OF WA,0.725174,0.221762,0.132634,0.016898,0.353880
2009-06-01,REST OF WA,REST OF WA,0.716559,0.223119,0.127479,0.017188,0.348773
2009-07-01,REST OF WA,REST OF WA,0.693931,0.224589,0.124773,0.018014,0.326554
2009-08-01,REST OF WA,REST OF WA,0.687289,0.225936,0.125465,0.019042,0.316846
2009-09-01,REST OF WA,REST OF WA,0.675441,0.230129,0.119971,0.019430,0.305912
2009-10-01,REST OF WA,REST OF WA,0.668512,0.234499,0.114009,0.020210,0.299795
2009-11-01,REST OF WA,REST OF WA,0.652516,0.233824,0.110801,0.020744,0.287148
2009-12-01,REST OF WA,REST OF WA,0.634184,0.233913,0.107063,0.021067,0.272140
2010-01-01,REST OF WA,REST OF WA,0.612946,0.237405,0.102127,0.021447,0.251968
2010-02-01,REST OF WA,REST OF WA,0.602948,0.237817,0.097055,0.022209,0.245867
2010-03-01,REST OF WA,REST OF WA,0.574568,0.239276,0.091313,0.022805,0.221175
2010-04-01,REST OF WA,REST OF WA,0.547773,0.239048,0.084062,0.022216,0.202448
2010-05-01,REST OF WA,REST OF WA,0.534381,0.238353,0.082728,0.022327,0.190973
2010-06-01,REST OF WA,REST OF WA,0.494435,0.233410,0.078110,0.021468,0.161448
2010-07-01,REST OF WA,REST OF WA,0.476932,0.232172,0.070969,0.021587,0.152204
2010-08-01,REST OF WA,REST OF WA,0.455246,0.228801,0.063845,0.021840,0.140760
2010-09-01,REST OF WA,REST OF WA,0.423566,0.222354,0.058097,0.022080,0.121035
2010-10-01,REST OF WA,REST OF WA,0.391543,0.218134,0.050538,0.022078,0.100793
2010-11-01,REST OF WA,REST OF WA,0.345257,0.212652,0.040511,0.021402,0.070692
2010-12-01,REST OF WA,REST OF WA,0.314640,0.207723,0.032310,0.021217,0.053390
2011-01-01,REST OF WA,REST OF WA,0.295536,0.200591,0.021927,0.020420,0.052597
2011-02-01,REST OF WA,REST OF WA,0.258745,0.194100,0.011984,0.020158,0.032503
2011-03-01,REST OF WA,REST OF WA,0.228292,0.189050,-0.001406,0.019281,0.021368
2011-04-01,REST OF WA,REST OF WA,0.189467,0.182487,-0.009646,0.018900,-0.002274
2011-05-01,REST OF WA,REST OF WA,0.160847,0.174748,-0.019624,0.018449,-0.012726
2011-06-01,REST OF WA,REST OF WA,0.123232,0.165532,-0.027991,0.017356,-0.031665
2011-07-01,REST OF WA,REST OF WA,0.095300,0.159062,-0.039234,0.016361,-0.040888
2011-08-01,REST OF WA,REST OF WA,0.068045,0.152208,-0.041604,0.016104,-0.058662
2011-09-01,REST OF WA,REST OF WA,0.053186,0.146805,-0.045408,0.016259,-0.064470
2011-10-01,REST OF WA,REST OF WA,0.041684,0.143689,-0.048341,0.016619,-0.070284
2011-11-01,REST OF WA,REST OF WA,0.044757,0.139160,-0.048485,0.016438,-0.062357
2011-12-01,REST OF WA,REST OF WA,0.047441,0.135755,-0.046356,0.016897,-0.058854
2012-01-01,REST OF WA,REST OF WA,0.027638,0.134076,-0.045650,0.017183,-0.077970
2012-02-01,REST OF WA,REST OF WA,0.017685,0.129281,-0.044627,0.017203,-0.084172
2012-03-01,REST OF WA,REST OF WA,0.001720,0.121238,-0.042459,0.017267,-0.094326
2012-04-01,REST OF WA,REST OF WA,-0.016448,0.113199,-0.042331,0.017167,-0.104483
2012-05-01,REST OF WA,REST OF WA,-0.034645,0.103382,-0.042197,0.016906,-0.112736
2012-06-01,REST OF WA,REST OF WA,-0.040456,0.097820,-0.041048,0.016683,-0.113911
2012-07-01,REST OF WA,REST OF WA,-0.036822,0.091889,-0.038419,0.016455,-0.106746
2012-08-01,REST OF WA,REST OF WA,-0.045268,0.086732,-0.036091,0.016820,-0.112729
2012-09-01,REST OF WA,REST OF WA,-0.057169,0.080785,-0.033090,0.017058,-0.121922
2012-10-01,REST OF WA,REST OF WA,-0.074067,0.075397,-0.030260,0.017176,-0.136380
2012-11-01,REST OF WA,REST OF WA,-0.084131,0.071554,-0.031425,0.016907,-0.141166
2012-12-01,REST OF WA,REST OF WA,-0.092794,0.069655,-0.029794,0.017199,-0.149854
2013-01-01,REST OF WA,REST OF WA,-0.089623,0.070353,-0.031237,0.017204,-0.145943
2013-02-01,REST OF WA,REST OF WA,-0.082176,0.073424,-0.028785,0.017828,-0.144643
2013-03-01,REST OF WA,REST OF WA,-0.073770,0.077901,-0.026734,0.018111,-0.143048
2013-04-01,REST OF WA,REST OF WA,-0.067530,0.084484,-0.026531,0.018020,-0.143503
2013-05-01,REST OF WA,REST OF WA,-0.065534,0.091452,-0.027383,0.017611,-0.147213
2013-06-01,REST OF WA,REST OF WA,-0.065151,0.099175,-0.029231,0.017368,-0.152463
2013-07-01,REST OF WA,REST OF WA,-0.052574,0.102936,-0.033181,0.016541,-0.138869
2013-08-01,REST OF WA,REST OF WA,-0.045679,0.110611,-0.032748,0.016934,-0.140476
2013-09-01,REST OF WA,REST OF WA,-0.045518,0.116918,-0.032725,0.016794,-0.146505
2013-10-01,REST OF WA,REST OF WA,-0.039026,0.124806,-0.033493,0.016941,-0.147280
2013-11-01,REST OF WA,REST OF WA,-0.030181,0.130294,-0.031240,0.017529,-0.146764
2013-12-01,REST OF WA,REST OF WA,-0.016714,0.132681,-0.032076,0.017392,-0.134711
2014-01-01,REST OF WA,REST OF WA,-0.007904,0.132586,-0.031885,0.017249,-0.125854
2014-02-01,REST OF WA,REST OF WA,-0.004936,0.133774,-0.032748,0.017576,-0.123538
2014-03-01,REST OF WA,REST OF WA,0.000090,0.131819,-0.035345,0.016608,-0.112992
2014-04-01,REST OF WA,REST OF WA,-0.007808,0.129886,-0.039562,0.016431,-0.114564
2014-05-01,REST OF WA,REST OF WA,-0.016569,0.129203,-0.040923,0.016115,-0.120964
2014-06-01,REST OF WA,REST OF WA,-0.034961,0.126696,-0.038830,0.015677,-0.138503
2014-07-01,REST OF WA,REST OF WA,-0.047114,0.120577,-0.041656,0.014633,-0.140668
2014-08-01,REST OF WA,REST OF WA,-0.052796,0.117371,-0.046852,0.014353,-0.137669
2014-09-01,REST OF WA,REST OF WA,-0.071626,0.112951,-0.048936,0.013338,-0.148980
2014-10-01,REST OF WA,REST OF WA,-0.090259,0.109459,-0.049846,0.012261,-0.162134
2014-11-01,REST OF WA,REST OF WA,-0.094950,0.108251,-0.050975,0.011733,-0.163959
2014-12-01,REST OF WA,REST OF WA,-0.097185,0.106429,-0.055313,0.011236,-0.159537
2015-01-01,REST OF WA,REST OF WA,-0.108230,0.102264,-0.058130,0.010670,-0.163034
2015-02-01,REST OF WA,REST OF WA,-0.122187,0.101190,-0.064366,0.009792,-0.168804
2015-03-01,REST OF WA,REST OF WA,-0.128997,0.104008,-0.069632,0.008907,-0.172279
2015-04-01,REST OF WA,REST OF WA,-0.128180,0.106882,-0.073201,0.008768,-0.170629
2015-05-01,REST OF WA,REST OF WA,-0.124728,0.112232,-0.081058,0.008722,-0.164623
2015-06-01,REST OF WA,REST OF WA,-0.123571,0.118984,-0.085657,0.008844,-0.165742
2015-07-01,REST OF WA,REST OF WA,-0.126219,0.120037,-0.091197,0.007464,-0.162523
2015-08-01,REST OF WA,REST OF WA,-0.125162,0.123468,-0.091846,0.006509,-0.163292
2015-09-01,REST OF WA,REST OF WA,-0.135603,0.126035,-0.092158,0.005627,-0.175107
2015-10-01,REST OF WA,REST OF WA,-0.143774,0.126219,-0.088284,0.005314,-0.187023
2015-11-01,REST OF WA,REST OF WA,-0.143279,0.125153,-0.085723,0.004531,-0.187240
2015-12-01,REST OF WA,REST OF WA,-0.137638,0.123935,-0.086969,0.003044,-0.177648
2016-01-01,REST OF WA,REST OF WA,-0.146943,0.124155,-0.088059,0.002244,-0.185283
2016-02-01,REST OF WA,REST OF WA,-0.144653,0.122465,-0.090007,0.000666,-0.177776
2016-03-01,REST OF WA,REST OF WA,-0.138711,0.121027,-0.090999,0.000182,-0.168921
2016-04-01,REST OF WA,REST OF WA,-0.135503,0.122752,-0.091926,0.000099,-0.166428
2016-05-01,REST OF WA,REST OF WA,-0.141671,0.126969,-0.092687,-0.000659,-0.175294
2016-06-01,REST OF WA,REST OF WA,-0.157582,0.134714,-0.095352,-0.000663,-0.196282
2016-07-01,REST OF WA,REST OF WA,-0.167669,0.140067,-0.098354,-0.001070,-0.208311
2016-08-01,REST OF WA,REST OF WA,-0.168593,0.148200,-0.101017,-0.001067,-0.214709
2016-09-01,REST OF WA,REST OF WA,-0.171467,0.153631,-0.105440,-0.001193,-0.218464
2016-10-01,REST OF WA,REST OF WA,-0.166972,0.157582,-0.108280,-0.001871,-0.214403
2016-11-01,REST OF WA,REST OF WA,-0.179063,0.163782,-0.110930,-0.001479,-0.230436
2016-12-01,REST OF WA,REST OF WA,-0.189097,0.166407,-0.114025,-0.001251,-0.240228
2017-01-01,REST OF WA,REST OF WA,-0.189212,0.169335,-0.115608,-0.001579,-0.241360
2017-02-01,REST OF WA,REST OF WA,-0.192324,0.174411,-0.119872,-0.001989,-0.244874
2017-03-01,REST OF WA,REST OF WA,-0.190054,0.179701,-0.125196,-0.001996,-0.242563
2017-04-01,REST OF WA,REST OF WA,-0.190285,0.184010,-0.129323,-0.001986,-0.242986
2017-05-01,REST OF WA,REST OF WA,-0.195478,0.188793,-0.132285,-0.002057,-0.249930
2017-06-01,REST OF WA,REST OF WA,-0.209342,0.190699,-0.133103,-0.002164,-0.264774
2017-07-01,REST OF WA,REST OF WA,-0.214421,0.191868,-0.137351,-0.002253,-0.266686
2017-08-01,REST OF WA,REST OF WA,-0.215147,0.193836,-0.140376,-0.002897,-0.265708
2017-09-01,REST OF WA,REST OF WA,-0.223216,0.195871,-0.141865,-0.003635,-0.273587
2017-10-01,REST OF WA,REST OF WA,-0.228710,0.195124,-0.143249,-0.003900,-0.276686
2017-11-01,REST OF WA,REST OF WA,-0.233900,0.193823,-0.141633,-0.003901,-0.282189
2017-12-01,REST OF WA,REST OF WA,-0.223568,0.193365,-0.143138,-0.004271,-0.269523
2018-01-01,REST OF WA,REST OF WA,-0.233133,0.192678,-0.142035,-0.004704,-0.279073
2018-02-01,REST OF WA,REST OF WA,-0.237767,0.191032,-0.142772,-0.005615,-0.280412
2018-03-01,REST OF WA,REST OF WA,-0.241736,0.190000,-0.144340,-0.006425,-0.280972
2018-04-01,REST OF WA,REST OF WA,-0.251735,0.184932,-0.142286,-0.007039,-0.287342
2018-05-01,REST OF WA,REST OF WA,-0.246498,0.181842,-0.138809,-0.007102,-0.282429
2018-06-01,REST OF WA,REST OF WA,-0.236328,0.177330,-0.132905,-0.007548,-0.273206
2018-07-01,REST OF WA,REST OF WA,-0.223191,0.174481,-0.127955,-0.008336,-0.261381
2018-08-01,REST OF WA,REST OF WA,-0.220161,0.168428,-0.122541,-0.009143,-0.256905
2018-09-01,REST OF WA,REST OF WA,-0.224213,0.159784,-0.121037,-0.009954,-0.253006
2018-10-01,REST OF WA,REST OF WA,-0.225167,0.150954,-0.116024,-0.010649,-0.249448
2018-11-01,REST OF WA,REST OF WA,-0.218629,0.141525,-0.114737,-0.011293,-0.234124
2018-12-01,REST OF WA,REST OF WA,-0.212937,0.134699,-0.111933,-0.011508,-0.224195
