t_end,nobs,aic,aicc,market,mining,lifestyle
2014-07-01,234,-2071.323839013434,-2070.5202675848623,0.9791392004585241,-0.3933596226000604,-0.12975276245618428
2014-10-01,237,-2073.8497934141224,-2073.0568418722723,0.9727104438270421,-0.36289117077731026,-0.01798832228725423
2015-01-01,240,-2127.8719542643194,-2127.0893455686673,0.989196474943442,-0.3945942169473651,-0.13602493303594007
2015-04-01,243,-2130.984693297757,-2130.212161108916,1.0088872599162473,-0.3851858467948608,-0.08402052212856347
2015-07-01,246,-2168.9910466309907,-2168.228334766584,0.9993298765398221,-0.4119125279970396,-0.16062271965545052
2015-10-01,249,-2168.954909115101,-2168.201771039787,0.9646034575759068,-0.4082160872792409,-0.08531047508346795
2016-01-01,252,-2203.317514174678,-2202.573712521785,1.0067970728018627,-0.43331875404388376,-0.154187552134427
2016-04-01,255,-2223.1675365991323,-2222.4328427215814,1.0164939575949636,-0.4305325379350294,-0.12714934247288304
2016-07-01,258,-2243.210792760934,-2242.4849863093214,1.0034115024457098,-0.437622726564214,-0.11955521125112681
2016-10-01,261,-2277.718221882989,-2277.0010904088854,1.0244554198664109,-0.42399239189312693,-0.11277206866558365
2017-01-01,264,-2305.521388442664,-2304.8127270253412,1.002533901765149,-0.41644563784327304,-0.10552692505517221
2017-04-01,267,-2322.212731383229,-2321.5123422781703,0.954758947427131,-0.4591983567638431,-0.13575242232720694
2017-07-01,270,-2364.362453110957,-2363.6701454186496,1.0136794017850668,-0.4291193856079254,-0.13058728268435374
2017-10-01,273,-2391.727220607041,-2391.0428099606534,1.0085617978824832,-0.429331262632043,-0.12317703099447387
2018-01-01,276,-2419.8881667942596,-2419.211475064936,1.0086762616429432,-0.42883283340657524,-0.12790263899409465
2018-04-01,279,-2449.2414595602645,-2448.572314578852,1.0067990090111925,-0.4297849794702089,-0.12865903849784685
2018-07-01,282,-2387.486270665412,-2386.8245059595297,0.9669309374508308,-0.5433773294964025,-0.2704692542650576
2018-10-01,285,-2502.1407482017594,-2501.486202747214,1.007131984949231,-0.4261902422332494,-0.1362493789770396
2019-01-01,288,-2531.1258186562372,-2530.4783366418487,1.0100331839523213,-0.4265133732916221,-0.13556789871105218
2019-04-01,291,-2559.036586408485,-2558.3960170134674,1.0112721402591613,-0.4257538961918774,-0.1351052548702331
2019-07-01,294,-2541.2894895601466,-2540.655686743245,1.0627852336439298,-0.5141240834283903,-0.2564408335400945
2019-10-01,297,-2616.6375902183413,-2616.010412517993,1.0197093557991928,-0.4256067979906471,-0.1362419673122836
2020-01-01,300,-2643.1495589958486,-2642.528869340676,1.0180379509244621,-0.42837100543913914,-0.13666683297021467
2020-04-01,303,-2660.0452206229133,-2659.4308861519235,1.0961858922707681,-0.46489131544546813,-0.1614517760822619
2020-07-01,306,-2688.347989413839,-2687.739881305731,1.058559367300046,-0.46528231302952694,-0.17884260880968342
2020-10-01,309,-2723.149789854765,-2722.547783165802,1.058898009795347,-0.4486303005942839,-0.15716850375099023
2021-01-01,312,-2754.6136370994836,-2754.0176106094173,1.0651703353273418,-0.43627432133659716,-0.14362350340702867
2021-04-01,315,-2780.641328289854,-2780.0511643554278,1.075439225682596,-0.4232437746748999,-0.12500580413648124
2021-07-01,318,-2798.5328649350895,-2797.948449350674,1.105515352270642,-0.41852479038243634,-0.13183828234909234
2021-10-01,321,-2825.8995230577016,-2825.3207449226534,1.1303752950261914,-0.4187259955809475,-0.1349306546442627
2022-01-01,324,-2795.485729477119,-2794.9124810694757,0.728451426515093,-0.4414189969865108,-0.15934881284206842
2022-04-01,327,-2853.50903390636,-2852.9412105625115,0.8361318029511036,-0.43845028453734897,-0.13850037324383188
2022-07-01,330,-2897.1001940034685,-2896.5376940034685,0.9027304759661219,-0.43076371343672337,-0.1314645014095263
2022-10-01,333,-2943.342933263724,-2942.785657721928,1.083969184161844,-0.4226064469290027,-0.14419349977616275
2023-01-01,336,-2967.9398747358878,-2967.387727496624,1.098158625091315,-0.4215903558648034,-0.14376325277694377
2023-04-01,339,-2998.7695114897424,-2998.222399027736,1.080270079050601,-0.42634800352774566,-0.15970953870377458
2023-07-01,342,-3012.9696941383977,-3012.427525463699,1.0242068897705872,-0.41099073727333935,-0.1386356197293925
2023-10-01,345,-3022.2515933660907,-3021.714279933255,1.173745437751582,-0.40758413077603195,-0.11783262103528051
2024-01-01,348,-3076.2871788826906,-3075.7546345039923,1.108649350409818,-0.41902785971475304,-0.15815931414951281
2024-04-01,351,-2948.065519731317,-2947.5376604937805,1.0958585759262354,-0.4086164774021538,-0.2757641581038914
2024-07-01,354,-3134.6773937107164,-3134.1541378967627,1.0779320088781255,-0.42093641166727086,-0.17080397368463857
2024-10-01,357,-3161.6585536746225,-3161.13982168615,1.0093494929269402,-0.4330743196130751,-0.14787178838915221
