date,step,pred_mean,lower_95,upper_95,se_mean,var
2032-11-01,97,0.07141824446886814,-0.21237210347975,0.35520859241748626,0.14479365446871484,0.020965202374405585
2032-12-01,98,0.0707161009868119,-0.21324480458209272,0.35467700655571655,0.14488067526176604,0.020990410064305305
2033-01-01,99,0.07002985518812291,-0.21409386380712095,0.3541535741833668,0.14496374486285235,0.02101448732466215
2033-02-01,100,0.06935915421458498,-0.21491998726869094,0.3536382956978609,0.14504304350775502,0.021037484469992516
2033-03-01,101,0.06870365245891218,-0.2157238576024339,0.3531311625202583,0.14511874315287118,0.021059449614268998
2033-04-01,102,0.06806301146429938,-0.21650613481862507,0.35263215774722384,0.14519100785910843,0.021080428763143685
2033-05-01,103,0.06743689982098207,-0.2172674571228314,0.3521412567647955,0.14525999415781368,0.021100465902728065
2033-06-01,104,0.0668249930603027,-0.21800844170548933,0.35165842782609474,0.14532585139957768,0.021119603085012133
2033-07-01,105,0.06622697354673554,-0.21872968550153507,0.3511836325950062,0.14538872208671813,0.02113788051000896
2033-08-01,106,0.06564253036827865,-0.21943176592117886,0.3507168266577362,0.14544874219020718,0.021155336604713353
2033-09-01,107,0.06507135922558363,-0.2201152415528884,0.3502579600040556,0.14550604145177543,0.02117200809896579
2033-10-01,108,0.06451316232015765,-0.2207806528396115,0.3498069774799268,0.14556074367188906,0.021187930098313393
2033-11-01,109,0.06396764824194005,-0.22142852272924218,0.3493638192131223,0.14561296698426648,0.02120313615396108
2033-12-01,110,0.0634345318565261,-0.22205935730029908,0.34892842101335125,0.14566282411756776,0.02121765832990548
2034-01-01,111,0.06291353419228306,-0.22267364636375697,0.3485007147483231,0.1457104226448625,0.02123152726734446
2034-02-01,112,0.06240438232757901,-0.22327186404194166,0.34808062869709966,0.14575586522145226,0.021244772246454154
2034-03-01,113,0.06190680927832212,-0.22385446932536604,0.3476680878820103,0.1457992498115969,0.021257421245624436
2034-04-01,114,0.06142055388598716,-0.22442190660835715,0.34726301438033147,0.14584066990466824,0.021269500998242402
2034-05-01,115,0.060945360706287116,-0.2249746062042942,0.3468653276168684,0.14588021472123036,0.021281037047112275
2034-06-01,116,0.06048097989863048,-0.22551298484124843,0.3464749446385094,0.14591796940952123,0.021292053796597973
2034-07-01,117,0.06002716711648894,-0.22603744613878726,0.34609178037176513,0.14595401523278867,0.021302574562573107
2034-08-01,118,0.05958368339878564,-0.22654838106667693,0.3457157478642482,0.1459884297479116,0.02131262162026092
2034-09-01,119,0.05915029506240112,-0.22704616838619313,0.34534675851099533,0.14602128697571765,0.02132221625004489
2034-10-01,120,0.05872677359588213,-0.2275311750747202,0.34498472226648447,0.14605265756338817,0.021331378781328326
