region,month_date,alpha,market,mining_ps,lifestyle
ADELAIDE - WEST,2017-11-01,1.3607080653703287,0.008141176411010826,-0.03953031003369905,-0.0026981472817083066
ADELAIDE - WEST,2017-12-01,1.3631337731841937,0.008253021786872811,-0.04014462139374793,-0.002680241461100325
ADELAIDE - WEST,2018-01-01,1.365751701773221,0.008301484158216575,-0.040377153417194646,-0.002580003101693396
ADELAIDE - WEST,2018-02-01,1.3681609774214236,0.00834532251054991,-0.04047919991075312,-0.002430401898367621
ADELAIDE - WEST,2018-03-01,1.3705811300032753,0.008311841981483527,-0.04015538015834399,-0.002326870354829528
ADELAIDE - WEST,2018-04-01,1.3727363517953224,0.00837200562762957,-0.04014239611001302,-0.002255154005490621
ADELAIDE - WEST,2018-05-01,1.3747680847164299,0.008397528885972562,-0.03997729326401386,-0.0021458256836496452
ADELAIDE - WEST,2018-06-01,1.3769765227853965,0.008382938989406355,-0.039606698358621586,-0.002050505535236273
ADELAIDE - WEST,2018-07-01,1.3793135628887934,0.008401169399753244,-0.03936216986389956,-0.001976631669932131
ADELAIDE - WEST,2018-08-01,1.3822192712289774,0.008491820971482288,-0.039177211679417775,-0.0017035903870106514
ADELAIDE - WEST,2018-09-01,1.3854136853045544,0.008565766543111118,-0.03885164886541675,-0.0012501571923177396
ADELAIDE - WEST,2018-10-01,1.3886145553868798,0.008607976054676263,-0.03842290379256082,-6.517687633023758e-4
ADELAIDE - WEST,2018-11-01,1.3915230015109226,0.008578283776664303,-0.03784988039949931,2.112014597856476e-5
ADELAIDE - WEST,2018-12-01,1.3947184869656473,0.008460734149059136,-0.03698728001031663,8.269260969581387e-4
ADELAIDE - WEST,2019-01-01,1.3980126381720281,0.008204187277366999,-0.03547261296468289,0.0014946356290968462
ADELAIDE - WEST,2019-02-01,1.4014578815309464,0.007905389411150902,-0.033721148982622365,0.002117928089129929
ADELAIDE - WEST,2019-03-01,1.405248564680601,0.0075379648763583065,-0.03170241654519357,0.0027741870998124764
ADELAIDE - WEST,2019-04-01,1.4090520286018473,0.007185811564133088,-0.029858085657462747,0.003383712828649895
ADELAIDE - WEST,2019-05-01,1.4127916175629218,0.006801256704036261,-0.02788678157406988,0.003806191212672008
ADELAIDE - WEST,2019-06-01,1.4164051482514204,0.006406734826247146,-0.02587665816902188,0.004039066022137556
ADELAIDE - WEST,2019-07-01,1.4197606149380826,0.006020107798972603,-0.023918333552149517,0.004115409751121344
ADELAIDE - WEST,2019-08-01,1.4234008572989643,0.005593275976320039,-0.021825681779876857,0.004046240822489972
ADELAIDE - WEST,2019-09-01,1.427364167099197,0.005137976975834693,-0.019633408753257142,0.003965539443296755
ADELAIDE - WEST,2019-10-01,1.4311177393240508,0.004790137822633809,-0.017826426983471744,0.003941725627803018
ADELAIDE - WEST,2019-11-01,1.4349988265446154,0.0044845373475240115,-0.01615514509445671,0.003932790113144973
ADELAIDE - WEST,2019-12-01,1.4389912890250345,0.004213281498007362,-0.014655140095293628,0.00403164724131882
ADELAIDE - WEST,2020-01-01,1.443096686144378,0.0038923959402149097,-0.012941060018433795,0.004023747774513446
ADELAIDE - WEST,2020-02-01,1.4466737706654391,0.0035708612585542902,-0.011373998309441274,0.0038035519029274416
ADELAIDE - WEST,2020-03-01,1.4495779186632587,0.003305737800363905,-0.010155216437990612,0.0036106243926455695
ADELAIDE - WEST,2020-04-01,1.452395778125595,0.0030345314895570126,-0.00899190482888385,0.00333291724351816
ADELAIDE - WEST,2020-05-01,1.454932023282728,0.0028169676712179142,-0.008072927037816527,0.0030092623129232164
ADELAIDE - WEST,2020-06-01,1.4574057426839315,0.0026981293090592843,-0.007473223050621677,0.0028355585892788485
ADELAIDE - WEST,2020-07-01,1.4598061244621334,0.0026936354993621348,-0.007162917413800208,0.002894530581791305
ADELAIDE - WEST,2020-08-01,1.4624109253176452,0.0027219949174995153,-0.006810979231995637,0.003021314774953803
ADELAIDE - WEST,2020-09-01,1.4649295910710638,0.0029111821092120942,-0.006720932574962008,0.00344916444671046
ADELAIDE - WEST,2020-10-01,1.467842317724063,0.003247248259721427,-0.006676770264823875,0.0042154886345693214
ADELAIDE - WEST,2020-11-01,1.4711773162691821,0.003709635612285597,-0.006613617115371481,0.005348889420760229
ADELAIDE - WEST,2020-12-01,1.4749153477469337,0.004301411848576322,-0.006565914722393835,0.006823920185257951
ADELAIDE - WEST,2021-01-01,1.4794765615551766,0.005020276306564118,-0.006401178765058279,0.008694227091017701
ADELAIDE - WEST,2021-02-01,1.4845256994927987,0.005830849587159534,-0.006213991877758016,0.011059814225155123
ADELAIDE - WEST,2021-03-01,1.489788545281517,0.0068413455497318655,-0.006175110245223278,0.013964849671558558
ADELAIDE - WEST,2021-04-01,1.4953037707866412,0.008175226602558306,-0.006383426726196337,0.017688968300174582
ADELAIDE - WEST,2021-05-01,1.5006207903729671,0.009713582565231955,-0.006839348347951735,0.0218462857648179
ADELAIDE - WEST,2021-06-01,1.5058946403031124,0.011318772489961992,-0.007349906293560822,0.026438474114345942
ADELAIDE - WEST,2021-07-01,1.5113264906842447,0.013162944297311048,-0.008056688358658203,0.03185727341698989
ADELAIDE - WEST,2021-08-01,1.5169478961145053,0.015252716137504998,-0.00894399395281257,0.037975888765484224
ADELAIDE - WEST,2021-09-01,1.521600260438744,0.01757630956227545,-0.010066111102038512,0.04433087373298722
ADELAIDE - WEST,2021-10-01,1.5260823718514362,0.01999754095300222,-0.011282741609059876,0.05096066035250571
ADELAIDE - WEST,2021-11-01,1.5301189526464734,0.02279372432118564,-0.01258353639004708,0.05852783239357054
ADELAIDE - WEST,2021-12-01,1.5337592486733302,0.025457796391005955,-0.01368778023974238,0.066182881017658
ADELAIDE - WEST,2022-01-01,1.5370998521483075,0.027953480413876484,-0.014594799004320135,0.07345591931225985
ADELAIDE - WEST,2022-02-01,1.5398675851147026,0.030369644852414463,-0.015375705696676694,0.08019473160968538
ADELAIDE - WEST,2022-03-01,1.542719392874922,0.03256868064588693,-0.01584355113518708,0.08618545860492377
ADELAIDE - WEST,2022-04-01,1.5454961502765001,0.034492810616111716,-0.015907228120940562,0.0914538399834545
ADELAIDE - WEST,2022-05-01,1.5479863666801856,0.03591539223798021,-0.015758325666953277,0.09539937035703057
ADELAIDE - WEST,2022-06-01,1.5506228692488897,0.03697347462116763,-0.015338025245227488,0.09835882035314879
ADELAIDE - WEST,2022-07-01,1.5531823005269096,0.03769584249876026,-0.014908354019677647,0.10042233069597595
ADELAIDE - WEST,2022-08-01,1.5555681484387418,0.038344216789876484,-0.014449137369944425,0.10224186704123821
ADELAIDE - WEST,2022-09-01,1.5580390824469936,0.03885996217692401,-0.013836005929309053,0.10359659282349186
ADELAIDE - WEST,2022-10-01,1.5599120565994322,0.03935358145266033,-0.013117801372165979,0.10526223559769825
ADELAIDE - WEST,2022-11-01,1.5612258617676267,0.03979116416465639,-0.012387156865149407,0.10724429677054122
ADELAIDE - WEST,2022-12-01,1.5623313871739641,0.04023927831886086,-0.011634372551146186,0.10960200364448969
ADELAIDE - WEST,2023-01-01,1.5633034130709642,0.04066848336331887,-0.010921001098211204,0.11189244668975734
ADELAIDE - WEST,2023-02-01,1.5643968061032303,0.04112988842382887,-0.010147343874030627,0.11400878911943499
ADELAIDE - WEST,2023-03-01,1.5654436045602655,0.04162453106667684,-0.009361740472104745,0.11594162429344772
ADELAIDE - WEST,2023-04-01,1.5662975023807628,0.04214269477206326,-0.008652835439577315,0.1178652589234839
ADELAIDE - WEST,2023-05-01,1.567241084426153,0.042685098271153805,-0.007987073009518739,0.11936845962553491
ADELAIDE - WEST,2023-06-01,1.5680468994806398,0.043207265166312875,-0.0073858159476511195,0.12062056639911924
AUSTRALIAN CAPITAL TERRITORY,2003-05-01,0.5279159594814486,0.1851097133274827,-0.1312815911925039,0.077077504423071
AUSTRALIAN CAPITAL TERRITORY,2003-06-01,0.5440199620998624,0.18847027012924233,-0.12936616347074942,0.089190710723616215
AUSTRALIAN CAPITAL TERRITORY,2003-07-01,0.5590348990088542,0.19059128700295244,-0.12621789174917555,0.10164103169259009
AUSTRALIAN CAPITAL TERRITORY,2003-08-01,0.5720273653740817,0.19135155534161205,-0.1222084483108322,0.11346092142049627
AUSTRALIAN CAPITAL TERRITORY,2003-09-01,0.582226078780825,0.19074319473039106,-0.11760039015398958,0.1234033690490866
AUSTRALIAN CAPITAL TERRITORY,2003-10-01,0.5886264811621903,0.18837345920921467,-0.11340906748159621,0.13222284298730558
AUSTRALIAN CAPITAL TERRITORY,2003-11-01,0.5923417068883621,0.1846435347236551,-0.10896445147007963,0.13967451407805112
AUSTRALIAN CAPITAL TERRITORY,2003-12-01,0.5939483944600474,0.1795240995210762,-0.10381172975569072,0.14589992801970061
AUSTRALIAN CAPITAL TERRITORY,2004-01-01,0.5943940895043289,0.17298453539745048,-0.09739789572703503,0.15145617038241083
AUSTRALIAN CAPITAL TERRITORY,2004-02-01,0.5930837569217764,0.16568891463339114,-0.09140259603413058,0.1556441656266618
AUSTRALIAN CAPITAL TERRITORY,2004-03-01,0.5909867214122514,0.1581100727886246,-0.08583107305751389,0.1590639820116311
AUSTRALIAN CAPITAL TERRITORY,2004-04-01,0.5896786959070331,0.15085857720176415,-0.07983795155238475,0.16209716161789323
AUSTRALIAN CAPITAL TERRITORY,2004-05-01,0.5892053971332746,0.1445003121483166,-0.07436613838236107,0.16438302960227455
AUSTRALIAN CAPITAL TERRITORY,2004-06-01,0.5866076669944793,0.13779137528493354,-0.07031288759982623,0.16524570999277505
AUSTRALIAN CAPITAL TERRITORY,2004-07-01,0.5856240378411247,0.13159498994263943,-0.06566430873752542,0.16602736653486797
AUSTRALIAN CAPITAL TERRITORY,2004-08-01,0.5856562901578615,0.12624751242704313,-0.06108940878932161,0.1664884307573661
AUSTRALIAN CAPITAL TERRITORY,2004-09-01,0.5864627292081375,0.12258967914338521,-0.057582957469428174,0.1664696477925964
AUSTRALIAN CAPITAL TERRITORY,2004-10-01,0.5878293590080206,0.11924157133543829,-0.05403016264776658,0.16613137697789143
AUSTRALIAN CAPITAL TERRITORY,2004-11-01,0.589299439363983,0.11602398957598221,-0.050661664471285825,0.1657321424374731
AUSTRALIAN CAPITAL TERRITORY,2004-12-01,0.590831823410757,0.11227207872596319,-0.04683399438635424,0.1654147526029982
AUSTRALIAN CAPITAL TERRITORY,2005-01-01,0.5926360090577054,0.10912736973933763,-0.04344222988624964,0.16462765037972527
AUSTRALIAN CAPITAL TERRITORY,2005-02-01,0.5956496382438613,0.10676666322704638,-0.03981982119443241,0.16395844505011017
AUSTRALIAN CAPITAL TERRITORY,2005-03-01,0.5992308582014751,0.10458347420690295,-0.03591242046339715,0.16325803155205126
AUSTRALIAN CAPITAL TERRITORY,2005-04-01,0.6038769825479392,0.10238813865602155,-0.031365733999493335,0.16224523516476808
AUSTRALIAN CAPITAL TERRITORY,2005-05-01,0.6095832266457568,0.09976157458269536,-0.025741882965037516,0.16121940975688737
AUSTRALIAN CAPITAL TERRITORY,2005-06-01,0.6160784698142067,0.09763445427818133,-0.01969632257265609,0.15991917502010497
AUSTRALIAN CAPITAL TERRITORY,2005-07-01,0.6237045008027582,0.09539375960829602,-0.012897416554430314,0.1581004645124439
AUSTRALIAN CAPITAL TERRITORY,2005-08-01,0.6320362153226681,0.09315581380146776,-0.005677364932673226,0.15584772668760055
AUSTRALIAN CAPITAL TERRITORY,2005-09-01,0.6409944605421857,0.09098283923031673,0.0018956524546159537,0.15335106260772416
AUSTRALIAN CAPITAL TERRITORY,2005-10-01,0.6491388074624073,0.08854717924448287,0.008820224915305971,0.1506661196494424
AUSTRALIAN CAPITAL TERRITORY,2005-11-01,0.6573367494718162,0.08635629420243723,0.015485070298206819,0.14779099704343146
AUSTRALIAN CAPITAL TERRITORY,2005-12-01,0.664070077160706,0.08300961130389471,0.021317314602479272,0.14491711581340477
AUSTRALIAN CAPITAL TERRITORY,2006-01-01,0.6697067034842737,0.07862592815273783,0.026714905261513835,0.14204492412195854
AUSTRALIAN CAPITAL TERRITORY,2006-02-01,0.6742850548679131,0.07354103031663865,0.03126908300614208,0.13923826591681174
AUSTRALIAN CAPITAL TERRITORY,2006-03-01,0.6777242888029098,0.06781311617796572,0.03468279665013398,0.13643223411612418
AUSTRALIAN CAPITAL TERRITORY,2006-04-01,0.6826350207672355,0.06307276407914901,0.038207412821741706,0.13311874931741086
AUSTRALIAN CAPITAL TERRITORY,2006-05-01,0.6870875175183644,0.05942855066299831,0.04063107517057925,0.12996847975722187
AUSTRALIAN CAPITAL TERRITORY,2006-06-01,0.6918756943826438,0.05667341542182415,0.04243189191970437,0.12650577972202146
AUSTRALIAN CAPITAL TERRITORY,2006-07-01,0.6984338941725606,0.054438128922385726,0.044640523385551856,0.1221756465899394
AUSTRALIAN CAPITAL TERRITORY,2006-08-01,0.7056649772669797,0.05255235930045816,0.0469447861088992,0.1176172160566203
AUSTRALIAN CAPITAL TERRITORY,2006-09-01,0.7125785281747774,0.05102846839402216,0.04927663743199229,0.11356087578183512
AUSTRALIAN CAPITAL TERRITORY,2006-10-01,0.7194770521360617,0.048947840221113335,0.05068621266905483,0.10896586860314093
AUSTRALIAN CAPITAL TERRITORY,2006-11-01,0.7275751386467337,0.04648176530056577,0.05221644847506407,0.10367083121778897
AUSTRALIAN CAPITAL TERRITORY,2006-12-01,0.7360557558329559,0.043861732224922595,0.053464492068736776,0.09811403143547207
AUSTRALIAN CAPITAL TERRITORY,2007-01-01,0.7452964171304436,0.04118338889827095,0.054513350438016236,0.09214728941790966
AUSTRALIAN CAPITAL TERRITORY,2007-02-01,0.7561114526928885,0.03900439441725143,0.05580082638422127,0.08567835283524107
AUSTRALIAN CAPITAL TERRITORY,2007-03-01,0.7681940071910673,0.037453421237534625,0.057247473325329284,0.07877034184411444
AUSTRALIAN CAPITAL TERRITORY,2007-04-01,0.7813219078512252,0.036155407067857526,0.05856788413930704,0.07143524500770515
AUSTRALIAN CAPITAL TERRITORY,2007-05-01,0.7971139329834662,0.03447452039101191,0.059530090565712436,0.06259275857654827
AUSTRALIAN CAPITAL TERRITORY,2007-06-01,0.8137715575434531,0.032538257188027254,0.05992558910867962,0.05330014615779247
AUSTRALIAN CAPITAL TERRITORY,2007-07-01,0.831372302774678,0.03047045223992628,0.05981961991584784,0.04366953638247899
AUSTRALIAN CAPITAL TERRITORY,2007-08-01,0.8485685621627052,0.029072653778184986,0.05969713302202534,0.03461360374930196
AUSTRALIAN CAPITAL TERRITORY,2007-09-01,0.8672435768553317,0.027725452151883028,0.059212888012584355,0.024914561540258496
AUSTRALIAN CAPITAL TERRITORY,2007-10-01,0.8867665310067339,0.026137651104595618,0.057932965244833774,0.014834481775390344
AUSTRALIAN CAPITAL TERRITORY,2007-11-01,0.9047304741074583,0.024727402562205774,0.05670435708784806,0.005931556635483575
AUSTRALIAN CAPITAL TERRITORY,2007-12-01,0.9214466884283047,0.023067150787126116,0.05505743842969769,-0.0022092406773823554
AUSTRALIAN CAPITAL TERRITORY,2008-01-01,0.936729954307234,0.02118483202554264,0.05292350571465854,-0.009434662074014203
AUSTRALIAN CAPITAL TERRITORY,2008-02-01,0.9522015561680913,0.019331060035497023,0.05047137279517496,-0.01644232398973518
AUSTRALIAN CAPITAL TERRITORY,2008-03-01,0.9642954110354065,0.018101249890622714,0.04866479613920504,-0.021662533499545326
AUSTRALIAN CAPITAL TERRITORY,2008-04-01,0.9755292961463484,0.017150782141795193,0.047027213636297464,-0.026424392517690534
AUSTRALIAN CAPITAL TERRITORY,2008-05-01,0.9861581743859696,0.016203311827182928,0.04520776745300709,-0.03081203726371458
AUSTRALIAN CAPITAL TERRITORY,2008-06-01,0.9948422720031725,0.0152584783787777,0.04333006681798773,-0.03416357289756719
AUSTRALIAN CAPITAL TERRITORY,2008-07-01,1.001648037427089,0.014729662577316414,0.04190711528772734,-0.036773553168387714
AUSTRALIAN CAPITAL TERRITORY,2008-08-01,1.0063195922813304,0.014510703586069144,0.04098201941264552,-0.03851907821596923
AUSTRALIAN CAPITAL TERRITORY,2008-09-01,1.0104373701122713,0.014436763763688297,0.040269533469863894,-0.040058868061555085
AUSTRALIAN CAPITAL TERRITORY,2008-10-01,1.013780902118104,0.014584836039432898,0.04009478938944513,-0.04148660514947479
AUSTRALIAN CAPITAL TERRITORY,2008-11-01,1.0167052561564942,0.014771205866101339,0.04002474926127289,-0.04276305656338923
AUSTRALIAN CAPITAL TERRITORY,2008-12-01,1.0188758925648054,0.01498639819131447,0.040162113793100473,-0.043790832878332214
AUSTRALIAN CAPITAL TERRITORY,2009-01-01,1.0207531985857832,0.01513155053401808,0.04012982660677182,-0.0445910763411527
AUSTRALIAN CAPITAL TERRITORY,2009-02-01,1.0234388764722522,0.015407963742492368,0.04017602282738484,-0.045817989752146106
AUSTRALIAN CAPITAL TERRITORY,2009-03-01,1.0260634144410539,0.015688991968633447,0.04014501488133475,-0.04698002407935192
AUSTRALIAN CAPITAL TERRITORY,2009-04-01,1.0283492242339534,0.01591837111127921,0.03998041064001162,-0.04784972464395566
AUSTRALIAN CAPITAL TERRITORY,2009-05-01,1.0317186363392796,0.01606721395210269,0.03927304650179252,-0.04878375215982742
AUSTRALIAN CAPITAL TERRITORY,2009-06-01,1.0365894596094767,0.016161252185181097,0.037895349618379266,-0.04986098595268607
AUSTRALIAN CAPITAL TERRITORY,2009-07-01,1.0411948119086112,0.016245560187678927,0.03661462186094851,-0.051033557180577546
AUSTRALIAN CAPITAL TERRITORY,2009-08-01,1.0458818397781562,0.016522711740965243,0.03565750173730334,-0.052642023631355506
AUSTRALIAN CAPITAL TERRITORY,2009-09-01,1.0516065355586477,0.01687823116755224,0.034391229255347815,-0.05458076255360507
AUSTRALIAN CAPITAL TERRITORY,2009-10-01,1.0590049644557749,0.017378924140464946,0.032717755520726345,-0.057219153847558615
AUSTRALIAN CAPITAL TERRITORY,2009-11-01,1.0660932691998761,0.01785242171424837,0.030936072205048157,-0.05950949776437873
AUSTRALIAN CAPITAL TERRITORY,2009-12-01,1.0733186686549008,0.0183276406334204,0.029079264212001733,-0.061798113617112585
AUSTRALIAN CAPITAL TERRITORY,2010-01-01,1.0806700748509321,0.018719301557796005,0.026830543328569614,-0.06361318065000035
AUSTRALIAN CAPITAL TERRITORY,2010-02-01,1.0886058241937162,0.019152057362031953,0.02448709751718438,-0.0658774929162738
AUSTRALIAN CAPITAL TERRITORY,2010-03-01,1.0962371291980608,0.019537760700883606,0.022189340287114532,-0.06814460517547982
AUSTRALIAN CAPITAL TERRITORY,2010-04-01,1.1038676752998648,0.019762103242149484,0.019595483419235882,-0.07006474475096632
AUSTRALIAN CAPITAL TERRITORY,2010-05-01,1.1113880247099193,0.020010250177792867,0.017162058438204668,-0.07224463358727691
AUSTRALIAN CAPITAL TERRITORY,2010-06-01,1.1193577293967396,0.02004380084879462,0.014231161909117444,-0.07395889982343297
AUSTRALIAN CAPITAL TERRITORY,2010-07-01,1.1281154768728612,0.019945256617820293,0.010866446266520604,-0.07559251347883392
AUSTRALIAN CAPITAL TERRITORY,2010-08-01,1.1368701426233465,0.019584009357141843,0.007160374328648653,-0.07653187993448847
AUSTRALIAN CAPITAL TERRITORY,2010-09-01,1.1444732297287383,0.019127623935282067,0.003791016280176537,-0.07691655233585312
AUSTRALIAN CAPITAL TERRITORY,2010-10-01,1.152089126167474,0.018662346708117557,4.03494199711357e-4,-0.07702613205092976
AUSTRALIAN CAPITAL TERRITORY,2010-11-01,1.1593531925012603,0.018157298137201038,-0.002845863555475494,-0.07685638815061702
AUSTRALIAN CAPITAL TERRITORY,2010-12-01,1.1655904839798152,0.017611688201978858,-0.005743345235047007,-0.076092899501848
AUSTRALIAN CAPITAL TERRITORY,2011-01-01,1.170783380114852,0.016894142383761253,-0.0083272762433287,-0.0744159402394879
AUSTRALIAN CAPITAL TERRITORY,2011-02-01,1.1744478609475952,0.016171513662685336,-0.010254374017651143,-0.07224374566042707
AUSTRALIAN CAPITAL TERRITORY,2011-03-01,1.1771590128596716,0.015273946098091918,-0.011753041947680658,-0.0692171686060197
AUSTRALIAN CAPITAL TERRITORY,2011-04-01,1.1801697950430188,0.014603761486482104,-0.013002059388674738,-0.06709617480365293
AUSTRALIAN CAPITAL TERRITORY,2011-05-01,1.1833708843471695,0.01381794819790521,-0.014092516970037773,-0.06469974469744041
AUSTRALIAN CAPITAL TERRITORY,2011-06-01,1.186553833119599,0.013089951387904614,-0.014870472296068617,-0.062455420614072533
AUSTRALIAN CAPITAL TERRITORY,2011-07-01,1.1893320705418016,0.01244268645887985,-0.015265064085674386,-0.06059205140967973
AUSTRALIAN CAPITAL TERRITORY,2011-08-01,1.191835966069278,0.011838019371359238,-0.015504670997796986,-0.058779486896505764
AUSTRALIAN CAPITAL TERRITORY,2011-09-01,1.194330060930763,0.011352086071960036,-0.015678814993397103,-0.057390187943582825
AUSTRALIAN CAPITAL TERRITORY,2011-10-01,1.1972599371489505,0.01081414543618135,-0.015825542791752144,-0.05564471737991666
AUSTRALIAN CAPITAL TERRITORY,2011-11-01,1.1999218286371656,0.01024319557532064,-0.015830585343569403,-0.05354996662373552
AUSTRALIAN CAPITAL TERRITORY,2011-12-01,1.2025053125134855,0.00964092073638915,-0.015657737075475426,-0.05114128798225565
AUSTRALIAN CAPITAL TERRITORY,2012-01-01,1.2054056724781417,0.009051946824038292,-0.015461178650768855,-0.04859499084826833
AUSTRALIAN CAPITAL TERRITORY,2012-02-01,1.2081640425362723,0.008595567293932425,-0.015356198916791132,-0.04660162154226521
AUSTRALIAN CAPITAL TERRITORY,2012-03-01,1.2104989098641492,0.008189214854565904,-0.015147041732114126,-0.04469935434382728
AUSTRALIAN CAPITAL TERRITORY,2012-04-01,1.212551954500391,0.007828180630484875,-0.014864342321324968,-0.042914959346147676
AUSTRALIAN CAPITAL TERRITORY,2012-05-01,1.2147138932678316,0.007504702655486865,-0.014545845263730416,-0.04134052757899291
AUSTRALIAN CAPITAL TERRITORY,2012-06-01,1.216820762901982,0.00715897500073204,-0.014136070606106162,-0.03964493515717529
AUSTRALIAN CAPITAL TERRITORY,2012-07-01,1.2191099434672885,0.006936051386109493,-0.013765971541702605,-0.03832170626118517
AUSTRALIAN CAPITAL TERRITORY,2012-08-01,1.2212336412427884,0.006800477385516817,-0.01348277065377911,-0.03742991991438382
AUSTRALIAN CAPITAL TERRITORY,2012-09-01,1.2230951572375566,0.006760822246090693,-0.013231891473890155,-0.03687098891464766
AUSTRALIAN CAPITAL TERRITORY,2012-10-01,1.2248062486088198,0.006704548815901117,-0.012860534850713708,-0.03616623821537371
AUSTRALIAN CAPITAL TERRITORY,2012-11-01,1.226562361891753,0.006738329704198576,-0.012676429880685942,-0.03584420312377196
AUSTRALIAN CAPITAL TERRITORY,2012-12-01,1.2284603371335276,0.006767155977023022,-0.012329231501612673,-0.03545520811228154
AUSTRALIAN CAPITAL TERRITORY,2013-01-01,1.230140527520289,0.006712554944291853,-0.011753089773382944,-0.03447800722483812
AUSTRALIAN CAPITAL TERRITORY,2013-02-01,1.231620814220791,0.006673068172253607,-0.01130172299700319,-0.03357569125345623
AUSTRALIAN CAPITAL TERRITORY,2013-03-01,1.2332866517997232,0.006635134467269999,-0.01075439640065902,-0.032654516968806536
AUSTRALIAN CAPITAL TERRITORY,2013-04-01,1.2348650420301532,0.006565933443375428,-0.010226837429650183,-0.03176804304722949
AUSTRALIAN CAPITAL TERRITORY,2013-05-01,1.2366132436562909,0.006461524538897339,-0.00968281624235108,-0.030864353608776998
AUSTRALIAN CAPITAL TERRITORY,2013-06-01,1.2388926767904183,0.006243906166863028,-0.009011438132416293,-0.029528286112542226
AUSTRALIAN CAPITAL TERRITORY,2013-07-01,1.241230573488354,0.005910820613145148,-0.008241531227044803,-0.02799015236209522
AUSTRALIAN CAPITAL TERRITORY,2013-08-01,1.2442645315259468,0.005545355411362345,-0.007513134065836991,-0.026253503089542836
AUSTRALIAN CAPITAL TERRITORY,2013-09-01,1.2473780883729848,0.005178601910797147,-0.006793991276331992,-0.024451489708567982
AUSTRALIAN CAPITAL TERRITORY,2013-10-01,1.2503791243800173,0.004758914601770834,-0.0061325983263749604,-0.022450776628137725
AUSTRALIAN CAPITAL TERRITORY,2013-11-01,1.253702336037219,0.004296907857533308,-0.005540049793851576,-0.02017931031324351
AUSTRALIAN CAPITAL TERRITORY,2013-12-01,1.2575374615954364,0.0038022827940651493,-0.004950027800235465,-0.01756867770495675
AUSTRALIAN CAPITAL TERRITORY,2014-01-01,1.2615635624287596,0.0032458633225652986,-0.004243561514683332,-0.014769267318385083
AUSTRALIAN CAPITAL TERRITORY,2014-02-01,1.2653493116887573,0.002869723632271876,-0.0037650946348272867,-0.012581565455878466
AUSTRALIAN CAPITAL TERRITORY,2014-03-01,1.2693094545649717,0.0024919931223420615,-0.0033211756505567578,-0.010318495452222326
AUSTRALIAN CAPITAL TERRITORY,2014-04-01,1.2737944890046333,0.002112913148578331,-0.0028896675204855755,-0.00787838389136471
AUSTRALIAN CAPITAL TERRITORY,2014-05-01,1.2777765515936543,0.001735609145763476,-0.0024331899481804336,-0.005741031666397087
AUSTRALIAN CAPITAL TERRITORY,2014-06-01,1.281311949695553,0.0014739041525607542,-0.0021674912111665913,-0.004295291691592948
AUSTRALIAN CAPITAL TERRITORY,2014-07-01,1.2845872466088384,0.0012340791227780572,-0.0018622274568553846,-0.0031795976459195437
AUSTRALIAN CAPITAL TERRITORY,2014-08-01,1.2875873738447143,0.001085391272159465,-0.001683298659585666,-0.0024095295830770555
AUSTRALIAN CAPITAL TERRITORY,2014-09-01,1.2901962748351703,0.0010123590949544813,-0.0016180288912534138,-0.0018964555443009604
AUSTRALIAN CAPITAL TERRITORY,2014-10-01,1.2924063747841286,0.0010609355076504111,-0.0017733671349712756,-0.001722633180429092
AUSTRALIAN CAPITAL TERRITORY,2014-11-01,1.2944170288677377,0.0010756344596736733,-0.0018437126277199766,-0.0014783146207489033
AUSTRALIAN CAPITAL TERRITORY,2014-12-01,1.296544232119136,0.0011543329420680675,-0.0020560888863224588,-0.0013251670060782394
AUSTRALIAN CAPITAL TERRITORY,2015-01-01,1.2986886228689927,0.0012566780846809044,-0.002304263723878025,-0.0012022134991481958
AUSTRALIAN CAPITAL TERRITORY,2015-02-01,1.3006662302743721,0.0014255548435843232,-0.002754723678693578,-0.0012860969683343075
AUSTRALIAN CAPITAL TERRITORY,2015-03-01,1.3024264876297023,0.0015915915946982837,-0.0032362668184738393,-0.0014198650366445424
AUSTRALIAN CAPITAL TERRITORY,2015-04-01,1.3039208922934722,0.0017225614180069295,-0.0036517585345999287,-0.0015686928003226497
AUSTRALIAN CAPITAL TERRITORY,2015-05-01,1.305458674024429,0.0019162836629184924,-0.004290171917873734,-0.001853814572729049
AUSTRALIAN CAPITAL TERRITORY,2015-06-01,1.3070831610321036,0.002133970929202162,-0.005054825750732272,-0.0021956427500267194
AUSTRALIAN CAPITAL TERRITORY,2015-07-01,1.3087606242865826,0.002412722268440768,-0.006065737389980436,-0.0025906956703296152
AUSTRALIAN CAPITAL TERRITORY,2015-08-01,1.3111144940135122,0.0028352121671926275,-0.0075468726353845475,-0.003166727148355743
AUSTRALIAN CAPITAL TERRITORY,2015-09-01,1.3139438499490157,0.0033477898657229303,-0.009311913372986527,-0.003891065658029323
AUSTRALIAN CAPITAL TERRITORY,2015-10-01,1.316122724853564,0.0037297958163616924,-0.010597564330542675,-0.004386201684185132
AUSTRALIAN CAPITAL TERRITORY,2015-11-01,1.3184988902985995,0.004126870493263235,-0.011966118620519753,-0.00483078279079631
AUSTRALIAN CAPITAL TERRITORY,2015-12-01,1.3211706348209917,0.004465121141755736,-0.013261349426971892,-0.005134096726332751
