month_date,market,mining,lifestyle,lifestyle_melb_nsw
2020-07-01,0.5528281236445105,-0.2717871481865981,-0.0014980752264134312,-0.035646193639968654
2020-08-01,0.565022674091735,-0.26092880351610304,0.00608613498960342,-0.025818509515729365
2020-09-01,0.5783285436718928,-0.25545791614667435,0.009391047549663356,-0.018891519981114685
2020-10-01,0.5943008225982447,-0.24814550420158232,0.017805382140352877,-0.009381885001052609
2020-11-01,0.6091482638775783,-0.24102386454943114,0.025302582523118455,0.001590005838944114
2020-12-01,0.6256985462742364,-0.24600899391912168,0.03387056409727662,0.009322065566779753
2021-01-01,0.6465310468707666,-0.2573813838721566,0.0411330520823977,0.0135813962187398
2021-02-01,0.6691760260481638,-0.27108157455027393,0.04730676558958746,0.02287135764815154
2021-03-01,0.6932346019103155,-0.28496320300493605,0.05800350446208913,0.03238977935113754
2021-04-01,0.71455219091314,-0.30074165749983184,0.07132152774832023,0.044037911520444034
2021-05-01,0.7304571264607549,-0.3161571522031936,0.08180602884000365,0.050888384729615904
2021-06-01,0.7448834002380216,-0.3237607358031578,0.09839995514153521,0.0650562067273878
2021-07-01,0.7611167255609783,-0.3284676106832578,0.11338049882424983,0.08044901931204232
2021-08-01,0.7807735156986388,-0.34126075554876656,0.13013014718191174,0.09348363865381307
2021-09-01,0.8054197898311206,-0.34414852943108243,0.1457390486963156,0.10860463782114596
2021-10-01,0.8257499094616649,-0.3511651141879508,0.1606024741856774,0.11931067758550676
2021-11-01,0.8409661151764722,-0.34166924018817735,0.1784307711336538,0.13693725512945756
2021-12-01,0.8493620854217327,-0.3347653517551219,0.19651477166631925,0.15589435261209453
2022-01-01,0.8609765535515286,-0.3327135317908225,0.2115549878297983,0.16764690005716246
2022-02-01,0.8720037672069552,-0.32741432360118594,0.21957031571020036,0.17263319609514718
2022-03-01,0.8764964780681459,-0.3179821664326128,0.22694681783711335,0.17395152479189294
2022-04-01,0.8770973533510635,-0.3000744216933833,0.23056404595548574,0.17895188921698404
2022-05-01,0.8718503416127217,-0.2889457536298927,0.2299086930926283,0.1806562462851972
2022-06-01,0.8655099529524493,-0.2718437193906518,0.22693203896528835,0.18330384727185636
2022-07-01,0.8588223403740991,-0.2626314159697756,0.22793178834420036,0.18700984231122889
2022-08-01,0.8549839034554283,-0.25262836415020185,0.2229299957440326,0.18730905835020054
2022-09-01,0.8530451355681825,-0.24075415546497592,0.2203361952741768,0.19051063061198117
2022-10-01,0.8527435206716623,-0.22659236242542802,0.22307243004843136,0.19725651815079673
2022-11-01,0.8523133169630535,-0.2204259473921384,0.2264399585870841,0.20315103254163983
2022-12-01,0.852850247951551,-0.22526418750298216,0.23077385022928854,0.204841567941101
2023-01-01,0.856247426100829,-0.22736533526712432,0.2325251516786465,0.20472430517654408
2023-02-01,0.8605788465861306,-0.2255747647290478,0.2295943546412761,0.2012386448818723
2023-03-01,0.8646767976003114,-0.2246589641436998,0.2239158231249173,0.19560075324862783
2023-04-01,0.8707938359335141,-0.22946904477173846,0.22785525287495767,0.19627677835293303
2023-05-01,0.8796632660127353,-0.23050361813610354,0.2249248661490565,0.19475651665210295
2023-06-01,0.88797530257372,-0.23082206176742304,0.22335339984117397,0.19446243323949478
2023-07-01,0.8956305921480554,-0.22581661296991307,0.22640774530372687,0.19854234890813718
2023-08-01,0.9027737166581857,-0.20981495713424958,0.22414978650286,0.20243674902915534
2023-09-01,0.9096706976240174,-0.19386458919006788,0.2236449561353554,0.20115969043581897
2023-10-01,0.9174729836315221,-0.1732503957646252,0.22365842123459367,0.20170305886869136
2023-11-01,0.9229808816876415,-0.15975846471071553,0.2290549134356209,0.20639614876224002
2023-12-01,0.9293213244642873,-0.1464266930590259,0.23316106693905436,0.2141346447544045
2024-01-01,0.9370479986857263,-0.13725447675740954,0.2319615648984431,0.21517777424983056
2024-02-01,0.9467942387869792,-0.12321053786548443,0.2274348488716883,0.2114125265749797
2024-03-01,0.9568061030605199,-0.10387030314659419,0.2265542423185284,0.21511390841186287
2024-04-01,0.9645660596546786,-0.07802752837117423,0.22535652252808658,0.2212889344938919
2024-05-01,0.9714409721673145,-0.0670757018101258,0.22682729664612566,0.22347893880699057
2024-06-01,0.9750938827216289,-0.05563975464183969,0.22650484217386013,0.2280977250581359
2024-07-01,0.9809155057340604,-0.03799358335270277,0.22833300847396354,0.23433414538636246
2024-08-01,0.9855627745406195,-0.025286745659764312,0.2300009517832985,0.23789230098767136
2024-09-01,0.991228287151944,-0.022966095360132957,0.23374090811835402,0.24120837883415938
2024-10-01,0.9953967006340867,-0.01874620851505672,0.23515040929566433,0.24053221183517462
