sa4_name,mode,loading_value,checksum_weight,dataset_weight
CENTRAL COAST,14,-0.0019028377361330628,1.0,0.01898913273385202
CENTRAL COAST,15,0.013348421013020246,1.0,0.01898913273385202
CENTRAL COAST,16,-0.0008241344923609543,1.0,0.01898913273385202
CENTRAL COAST,17,-0.006621013772860692,1.0,0.01898913273385202
CENTRAL COAST,18,-0.0054910909159328666,1.0,0.01898913273385202
CENTRAL COAST,19,0.0016173142921652739,1.0,0.01898913273385202
CENTRAL COAST,20,0.002108827425302927,1.0,0.01898913273385202
CENTRAL QUEENSLAND,0,0.9086549654009936,1.0,0.008054696476856325
CENTRAL QUEENSLAND,1,0.3689777918736692,1.0,0.008054696476856325
CENTRAL QUEENSLAND,2,0.002198966465578424,1.0,0.008054696476856325
CENTRAL QUEENSLAND,3,0.03028606014904188,1.0,0.008054696476856325
CENTRAL QUEENSLAND,4,0.023058109474804835,1.0,0.008054696476856325
CENTRAL QUEENSLAND,5,0.020922791873669265,1.0,0.008054696476856325
CENTRAL QUEENSLAND,6,-0.03185527767920511,1.0,0.008054696476856325
CENTRAL QUEENSLAND,7,0.006298407558552164,1.0,0.008054696476856325
CENTRAL QUEENSLAND,8,-0.01269387952448545,1.0,0.008054696476856325
CENTRAL QUEENSLAND,9,-0.008313729595457769,1.0,0.008054696476856325
CENTRAL QUEENSLAND,10,-0.013408607168204401,1.0,0.008054696476856325
CENTRAL QUEENSLAND,11,-0.01960680801987225,1.0,0.008054696476856325
CENTRAL QUEENSLAND,12,-0.006645615684882895,1.0,0.008054696476856325
CENTRAL QUEENSLAND,13,-0.007032043115684883,1.0,0.008054696476856325
CENTRAL QUEENSLAND,14,0.021385802874378995,1.0,0.008054696476856325
CENTRAL QUEENSLAND,15,0.005433658623136978,1.0,0.008054696476856325
CENTRAL QUEENSLAND,16,-0.012381368878637333,1.0,0.008054696476856325
CENTRAL QUEENSLAND,17,0.01273388041163946,1.0,0.008054696476856325
CENTRAL QUEENSLAND,18,0.001951608410220014,1.0,0.008054696476856325
CENTRAL QUEENSLAND,19,-0.005290550922640171,1.0,0.008054696476856325
CENTRAL QUEENSLAND,20,-0.005562401525904896,1.0,0.008054696476856325
CENTRAL WEST,0,0.9885104225442012,0.9999999999999999,0.011195256361152239
CENTRAL WEST,1,-0.03437838577902599,0.9999999999999999,0.011195256361152239
CENTRAL WEST,2,0.10398915554988192,0.9999999999999999,0.011195256361152239
CENTRAL WEST,3,-0.01407335929022787,0.9999999999999999,0.011195256361152239
CENTRAL WEST,4,0.017598143230995084,0.9999999999999999,0.011195256361152239
CENTRAL WEST,5,0.021356262845471374,0.9999999999999999,0.011195256361152239
CENTRAL WEST,6,-0.02906688836407736,0.9999999999999999,0.011195256361152239
CENTRAL WEST,7,0.028465768813429503,0.9999999999999999,0.011195256361152239
CENTRAL WEST,8,-0.0020645892640582114,0.9999999999999999,0.011195256361152239
CENTRAL WEST,9,0.013629737665156062,0.9999999999999999,0.011195256361152239
CENTRAL WEST,10,0.00926112018893215,0.9999999999999999,0.011195256361152239
CENTRAL WEST,11,-7.596093700134094e-05,0.9999999999999999,0.011195256361152239
CENTRAL WEST,12,0.00012263866726239855,0.9999999999999999,0.011195256361152239
CENTRAL WEST,13,-0.019978900236165185,0.9999999999999999,0.011195256361152239
CENTRAL WEST,14,0.004116943256526457,0.9999999999999999,0.011195256361152239
CENTRAL WEST,15,-0.0016769866598583007,0.9999999999999999,0.011195256361152239
CENTRAL WEST,16,-0.0007723993106529649,0.9999999999999999,0.011195256361152239
CENTRAL WEST,17,-0.003585099891491671,0.9999999999999999,0.011195256361152239
CENTRAL WEST,18,0.00890190783174826,0.9999999999999999,0.011195256361152239
CENTRAL WEST,19,-0.0009852709516818788,0.9999999999999999,0.011195256361152239
CENTRAL WEST,20,0.001804565009255122,0.9999999999999999,0.011195256361152239
COFFS HARBOUR - GRAFTON,0,0.9902534382284383,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,1,-0.006021593557957196,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,2,0.1203342996397542,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,3,-0.000891955922865015,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,4,0.02984912693367239,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,5,0.001975751218478491,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,6,0.01124226848908667,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,7,-0.000982872430599703,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,8,0.008131329730875186,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,9,-0.010711031998304725,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,10,0.0028529434202161476,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,11,-0.007040564738292012,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,12,0.00700170904852723,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,13,-0.0008161898707353255,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,14,-0.004724516846789574,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,15,0.0021788133079042172,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,16,-0.0005626552235643144,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,17,0.00663739775376139,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,18,0.012364785971604153,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,19,-0.0004226880695062512,1.0,0.006744164775423171
COFFS HARBOUR - GRAFTON,20,0.0022745645263827084,1.0,0.006744164775423171
DARLING DOWNS - MARANOA,0,0.9507073440503232,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,1,0.24704801153241307,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,2,0.003053548838022019,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,3,-0.04160755198322559,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,4,-0.0361941359426874,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,5,0.016510767080202694,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,6,-0.014891147999301066,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,7,0.0014606360300541666,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,8,0.014880894635680587,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,9,0.037825542547614895,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,10,0.010561359426874018,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,11,0.00046686702778263225,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,12,-0.012171687925912979,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,13,0.007410842215621177,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,14,0.004260636030054167,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,15,-0.01296583260527695,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,16,-0.004792594792940765,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,17,-0.0070778734929232935,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,18,-0.001604172636728988,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,19,0.001166082474226804,1.0,0.004089516318049037
DARLING DOWNS - MARANOA,20,0.0026817910186964877,1.0,0.004089516318049037
DARWIN,0,0.9464693567401333,0.9999999999999999,0.002788274099777624
DARWIN,1,0.1494580753459764,0.9999999999999999,0.002788274099777624
DARWIN,2,-0.21043304715530495,0.9999999999999999,0.002788274099777624
DARWIN,3,-0.03673978216299333,0.9999999999999999,0.002788274099777624
DARWIN,4,0.01324157611481292,0.9999999999999999,0.002788274099777624
DARWIN,5,0.010808559712967708,0.9999999999999999,0.002788274099777624
DARWIN,6,-0.0007017708867247557,0.9999999999999999,0.002788274099777624
DARWIN,7,0.017783780112762687,0.9999999999999999,0.002788274099777624
DARWIN,8,0.029591519733470018,0.9999999999999999,0.002788274099777624
DARWIN,9,-0.014717657611481291,0.9999999999999999,0.002788274099777624
DARWIN,10,0.021431322398769857,0.9999999999999999,0.002788274099777624
DARWIN,11,0.0066962147616606875,0.9999999999999999,0.002788274099777624
DARWIN,12,-0.004015932854946182,0.9999999999999999,0.002788274099777624
DARWIN,13,-0.0011518785238339318,0.9999999999999999,0.002788274099777624
DARWIN,14,-0.020041960533059972,0.9999999999999999,0.002788274099777624
DARWIN,15,0.0013554228600717577,0.9999999999999999,0.002788274099777624
DARWIN,16,-0.0084680522808816,0.9999999999999999,0.002788274099777624
DARWIN,17,-0.007164897488467452,0.9999999999999999,0.002788274099777624
DARWIN,18,0.01062454894925679,0.9999999999999999,0.002788274099777624
DARWIN,19,-0.002475914915427986,0.9999999999999999,0.002788274099777624
DARWIN,20,0.0014195130702203994,0.9999999999999999,0.002788274099777624
FAR WEST AND ORANA,0,0.9789204596464259,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,1,0.0573523428132206,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,2,0.0616079815526518,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,3,-0.08819986318216756,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,4,-0.020794198308993084,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,5,0.02283699308224443,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,6,0.00018635818601076107,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,7,0.0017636126056879318,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,8,-0.005316436587240585,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,9,0.004082970023059185,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,10,-0.0053027916986933136,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,11,0.009383966179861643,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,12,-0.013507941583397387,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,13,-0.01259560184473482,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,14,-0.008805100691775555,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,15,0.0027148777863182164,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,16,0.004445122213681783,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,17,-0.0076685026902382795,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,18,0.0011202582628747116,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,19,0.00184382475019216,1.0000000000000002,0.004648314459009084
FAR WEST AND ORANA,20,-0.004829074558032283,1.0000000000000002,0.004648314459009084
GEELONG,0,0.9939072247257885,1.0,0.016808247917726622
GEELONG,1,-0.048952895161976026,1.0,0.016808247917726622
GEELONG,2,-0.027015585834537878,1.0,0.016808247917726622
GEELONG,3,0.016266452257461102,1.0,0.016808247917726622
GEELONG,4,0.057438269704957065,1.0,0.016808247917726622
GEELONG,5,0.008983831731995578,1.0,0.016808247917726622
GEELONG,6,-0.016631634639911567,1.0,0.016808247917726622
GEELONG,7,0.01740410849417566,1.0,0.016808247917726622
GEELONG,8,-0.011905340532267666,1.0,0.016808247917726622
GEELONG,9,-0.001553677408383641,1.0,0.016808247917726622
GEELONG,10,-0.009159729189694755,1.0,0.016808247917726622
GEELONG,11,0.006661116401666524,1.0,0.016808247917726622
GEELONG,12,-0.005093211461610407,1.0,0.016808247917726622
GEELONG,13,0.003081955616019046,1.0,0.016808247917726622
GEELONG,14,-0.009726248193180851,1.0,0.016808247917726622
GEELONG,15,-0.00268327140549273,1.0,0.016808247917726622
GEELONG,16,-0.0019338857240030608,1.0,0.016808247917726622
GEELONG,17,0.0015507320806053904,1.0,0.016808247917726622
GEELONG,18,-0.007994282799081709,1.0,0.016808247917726622
GEELONG,19,0.004308594932403707,1.0,0.016808247917726622
GEELONG,20,0.0015507248533287985,1.0,0.016808247917726622
GOLD COAST,0,0.9870741359269675,0.9999999999999998,0.026926638807744856
GOLD COAST,1,0.004925610901756803,0.9999999999999998,0.026926638807744856
GOLD COAST,2,0.12604542540204872,0.9999999999999998,0.026926638807744856
GOLD COAST,3,0.0004869237301629431,0.9999999999999998,0.026926638807744856
GOLD COAST,4,-0.03646883551828458,0.9999999999999998,0.026926638807744856
GOLD COAST,5,-0.015907278806857387,0.9999999999999998,0.026926638807744856
GOLD COAST,6,0.01168471710631071,0.9999999999999998,0.026926638807744856
GOLD COAST,7,-0.017015148877448115,0.9999999999999998,0.026926638807744856
GOLD COAST,8,0.0036508640730322163,0.9999999999999998,0.026926638807744856
GOLD COAST,9,-0.006187137360012738,0.9999999999999998,0.026926638807744856
GOLD COAST,10,0.0026939825380818427,0.9999999999999998,0.026926638807744856
GOLD COAST,11,0.004857394511968579,0.9999999999999998,0.026926638807744856
GOLD COAST,12,-0.0012146778302637865,0.9999999999999998,0.026926638807744856
GOLD COAST,13,-0.00356318162517913,0.9999999999999998,0.026926638807744856
GOLD COAST,14,-0.007052758346159968,0.9999999999999998,0.026926638807744856
GOLD COAST,15,-0.00027109707552677633,0.9999999999999998,0.026926638807744856
GOLD COAST,16,0.00013801470197972502,0.9999999999999998,0.026926638807744856
GOLD COAST,17,0.0011927339313199939,0.9999999999999998,0.026926638807744856
GOLD COAST,18,-0.0015005726872246695,0.9999999999999998,0.026926638807744856
GOLD COAST,19,-0.005232555862215379,0.9999999999999998,0.026926638807744856
GOLD COAST,20,-0.006844033490791359,0.9999999999999998,0.026926638807744856
HOBART,0,0.9867734610093403,1.0,0.00986900399590691
HOBART,1,0.012770199840706684,1.0,0.00986900399590691
HOBART,2,0.10115938672072983,1.0,0.00986900399590691
HOBART,3,-0.08014705524581857,1.0,0.00986900399590691
HOBART,4,0.0582129968865397,1.0,0.00986900399590691
HOBART,5,-0.03189581782637028,1.0,0.00986900399590691
HOBART,6,0.03260903048294837,1.0,0.00986900399590691
HOBART,7,0.0263282325682427,1.0,0.00986900399590691
HOBART,8,-0.0004603135182101224,1.0,0.00986900399590691
HOBART,9,-0.0076372225038013174,1.0,0.00986900399590691
HOBART,10,0.0010722373470422124,1.0,0.00986900399590691
HOBART,11,-0.002345377597567157,1.0,0.00986900399590691
HOBART,12,0.00486267685178481,1.0,0.00986900399590691
HOBART,13,0.005178602563174282,1.0,0.00986900399590691
HOBART,14,-0.00038140467743103315,1.0,0.00986900399590691
HOBART,15,0.0026872167113170665,1.0,0.00986900399590691
HOBART,16,0.005361226558540293,1.0,0.00986900399590691
HOBART,17,0.0005589182535659981,1.0,0.00986900399590691
HOBART,18,-0.00012950691477807563,1.0,0.00986900399590691
HOBART,19,-0.0006231540076750413,1.0,0.00986900399590691
HOBART,20,0.003015384838172471,1.0,0.00986900399590691
HUME,0,0.9926419788359788,1.0000000000000002,0.008778561587844212
HUME,1,-0.0034194301994302,1.0000000000000002,0.008778561587844212
HUME,2,0.05594932193732193,1.0000000000000002,0.008778561587844212
HUME,3,-0.01809948962148963,1.0000000000000002,0.008778561587844212
HUME,4,0.014061366707366709,1.0000000000000002,0.008778561587844212
HUME,5,0.013985440781440784,1.0000000000000002,0.008778561587844212
HUME,6,-0.03855096459096459,1.0000000000000002,0.008778561587844212
HUME,7,0.03925638583638584,1.0000000000000002,0.008778561587844212
HUME,8,0.0030888856328856323,1.0000000000000002,0.008778561587844212
HUME,9,-0.0029369963369963374,1.0000000000000002,0.008778561587844212
HUME,10,0.005350255596255596,1.0000000000000002,0.008778561587844212
HUME,11,0.013884320716320718,1.0000000000000002,0.008778561587844212
HUME,12,-0.0064710508750508745,1.0000000000000002,0.008778561587844212
HUME,13,-0.0015383866503866509,1.0000000000000002,0.008778561587844212
HUME,14,-0.0017159560439560437,1.0000000000000002,0.008778561587844212
HUME,15,-0.0007726691086691087,1.0000000000000002,0.008778561587844212
HUME,16,0.008236829466829469,1.0000000000000002,0.008778561587844212
HUME,17,0.0027269865689865695,1.0000000000000002,0.008778561587844212
HUME,18,-0.010230770044770042,1.0000000000000002,0.008778561587844212
HUME,19,-0.0016789076109076113,1.0000000000000002,0.008778561587844212
HUME,20,-0.0024635710215710218,1.0000000000000002,0.008778561587844212
HUNTER VALLEY EXC NEWCASTLE,0,0.9858444279851866,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,1,-0.020367233009708736,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,2,0.08492457111400259,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,3,0.04462548894004604,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,4,0.03467347162446202,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,5,0.028438629766790114,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,6,-0.012326029426483837,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,7,0.00643531528375538,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,8,0.00407408117305575,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,9,-0.000468589230307277,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,10,-0.009591584425983386,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,11,-0.00034053948553698307,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,12,0.007004125713141828,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,13,-0.01760278550695626,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,14,0.0009711780602542286,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,15,-0.0037138024221799616,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,16,0.004407034330897808,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,17,-0.007564458512661395,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,18,0.002937025823240917,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,19,0.00023453307977179465,1.0000000000000002,0.014278650195222061
HUNTER VALLEY EXC NEWCASTLE,20,0.0017500660594535085,1.0000000000000002,0.014278650195222061
ILLAWARRA,0,0.9810290862196024,1.0000000000000002,0.011636149523520972
ILLAWARRA,1,-0.16484465487595185,1.0000000000000002,0.011636149523520972
ILLAWARRA,2,0.05541257000736919,1.0000000000000002,0.011636149523520972
ILLAWARRA,3,0.030383679685580936,1.0000000000000002,0.011636149523520972
ILLAWARRA,4,-0.000839024195529354,1.0000000000000002,0.011636149523520972
ILLAWARRA,5,0.013401624293785308,1.0000000000000002,0.011636149523520972
ILLAWARRA,6,0.007300012896094326,1.0000000000000002,0.011636149523520972
ILLAWARRA,7,0.012329291328911814,1.0000000000000002,0.011636149523520972
ILLAWARRA,8,-0.0031164781380496197,1.0000000000000002,0.011636149523520972
ILLAWARRA,9,-0.0016794061655612867,1.0000000000000002,0.011636149523520972
ILLAWARRA,10,0.003992913289118152,1.0000000000000002,0.011636149523520972
ILLAWARRA,11,-0.017718372635716042,1.0000000000000002,0.011636149523520972
ILLAWARRA,12,-0.0010329292557111275,1.0000000000000002,0.011636149523520972
ILLAWARRA,13,-0.008899411078359124,1.0000000000000002,0.011636149523520972
ILLAWARRA,14,-0.008512602554654875,1.0000000000000002,0.011636149523520972
ILLAWARRA,15,0.0025608775485138784,1.0000000000000002,0.011636149523520972
ILLAWARRA,16,0.0046413663718987965,1.0000000000000002,0.011636149523520972
ILLAWARRA,17,0.0022167274625399165,1.0000000000000002,0.011636149523520972
ILLAWARRA,18,0.0006978721444362567,1.0000000000000002,0.011636149523520972
ILLAWARRA,19,-0.001973265782363056,1.0000000000000002,0.011636149523520972
ILLAWARRA,20,0.0032795670596904953,1.0000000000000002,0.011636149523520972
IPSWICH,0,0.9812055838988021,1.0,0.017059778538721423
IPSWICH,1,0.13030244450029319,1.0,0.017059778538721423
IPSWICH,2,0.08983435243360981,1.0,0.017059778538721423
IPSWICH,3,-0.03844468166205915,1.0,0.017059778538721423
IPSWICH,4,-0.029735193934824496,1.0,0.017059778538721423
IPSWICH,5,0.018967722208260037,1.0,0.017059778538721423
IPSWICH,6,0.0507388602663986,1.0,0.017059778538721423
IPSWICH,7,-0.026469798106726977,1.0,0.017059778538721423
IPSWICH,8,0.023626138058138565,1.0,0.017059778538721423
IPSWICH,9,-0.0026814279132110247,1.0,0.017059778538721423
IPSWICH,10,-0.006993332914467622,1.0,0.017059778538721423
IPSWICH,11,0.009329896121303511,1.0,0.017059778538721423
IPSWICH,12,0.008432139147189412,1.0,0.017059778538721423
IPSWICH,13,-0.006654009382591941,1.0,0.017059778538721423
IPSWICH,14,0.010129269498198878,1.0,0.017059778538721423
IPSWICH,15,-0.001672379157242188,1.0,0.017059778538721423
IPSWICH,16,0.001502617072966407,1.0,0.017059778538721423
IPSWICH,17,-0.004578232386696824,1.0,0.017059778538721423
IPSWICH,18,-0.0020511636089469714,1.0,0.017059778538721423
IPSWICH,19,-0.0003192996565301165,1.0,0.017059778538721423
IPSWICH,20,-0.0018752948814610034,1.0,0.017059778538721423
LATROBE - GIPPSLAND,0,0.9923806290594177,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,1,0.01895988693769545,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,2,0.028337454093496913,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,3,-0.011532709486007537,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,4,0.04839659289551761,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,5,0.02513478951166707,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,6,-0.03256366690722476,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,7,0.005171083714216982,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,8,-0.005366751262929998,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,9,-0.010522442867452492,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,10,0.0060010905300296674,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,11,0.008309701307032315,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,12,-0.00047931240477908717,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,13,0.003247919172480154,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,14,-0.00948559738593537,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,15,-0.009036737631304626,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,16,-0.001254342474540935,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,17,0.007311528345762169,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,18,-0.002005084997193489,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,19,0.0003960303905059738,0.9998396279368136,0.017822945309239748
LATROBE - GIPPSLAND,20,-0.0020745533638040253,0.9998396279368136,0.017822945309239748
LAUNCESTON AND NORTH EAST,0,0.9822619916782247,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,1,0.07322555617198337,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,2,0.13616376699029123,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,3,-0.0683839361997226,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,4,0.04578195006934811,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,5,-0.023290267221451687,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,6,0.0025771021729079978,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,7,0.022202746185852985,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,8,0.010278461396208966,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,9,-0.0031012917244567736,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,10,0.015496012944983817,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,11,-0.00024163754045307444,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,12,0.0003531169671752197,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,13,0.011152626907073509,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,14,0.0031717068885806755,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,15,0.005416752658344892,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,16,0.0056674294960702715,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,17,0.00031400832177531175,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,18,0.002589354600092464,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,19,0.0016332602866389273,0.9999999999999999,0.007728135414939776
LAUNCESTON AND NORTH EAST,20,0.0036966527970411465,0.9999999999999999,0.007728135414939776
LOGAN - BEAUDESERT,0,0.9876024409634022,1.0,0.015190448696328225
LOGAN - BEAUDESERT,1,0.10582919559695174,1.0,0.015190448696328225
LOGAN - BEAUDESERT,2,0.07617867297017591,1.0,0.015190448696328225
LOGAN - BEAUDESERT,3,-0.023327340295418195,1.0,0.015190448696328225
LOGAN - BEAUDESERT,4,-0.027055307648885127,1.0,0.015190448696328225
LOGAN - BEAUDESERT,5,0.012868793395427605,1.0,0.015190448696328225
LOGAN - BEAUDESERT,6,0.04353923417066517,1.0,0.015190448696328225
LOGAN - BEAUDESERT,7,-0.030446545300592723,1.0,0.015190448696328225
LOGAN - BEAUDESERT,8,0.014565285069150441,1.0,0.015190448696328225
LOGAN - BEAUDESERT,9,-0.000671534010725374,1.0,0.015190448696328225
LOGAN - BEAUDESERT,10,0.002299495719258632,1.0,0.015190448696328225
LOGAN - BEAUDESERT,11,0.0025764926145451115,1.0,0.015190448696328225
LOGAN - BEAUDESERT,12,0.009347197290431836,1.0,0.015190448696328225
LOGAN - BEAUDESERT,13,-0.007995355630821335,1.0,0.015190448696328225
LOGAN - BEAUDESERT,14,0.005637132844105749,1.0,0.015190448696328225
LOGAN - BEAUDESERT,15,0.0049202041584344705,1.0,0.015190448696328225
LOGAN - BEAUDESERT,16,0.0027384979772321007,1.0,0.015190448696328225
LOGAN - BEAUDESERT,17,-0.0015007234923322989,1.0,0.015190448696328225
LOGAN - BEAUDESERT,18,-0.0014250371624800074,1.0,0.015190448696328225
LOGAN - BEAUDESERT,19,0.006372826230125131,1.0,0.015190448696328225
LOGAN - BEAUDESERT,20,-0.0015656557531282343,1.0,0.015190448696328225
MACKAY - ISAAC - WHITSUNDAY,0,0.8920287691521962,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,1,0.4030647408069459,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,2,0.03626800944841675,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,3,0.026268343973442285,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,4,0.061216252553626144,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,5,-0.019669486721144026,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,6,-0.02208847165474975,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,7,0.05549588355464761,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,8,0.02558360572012257,0.9998723186925436,0.00559655631713438
MACKAY - ISAAC - WHITSUNDAY,9,0.01708803626149132,0.9998723186925436,0.00559655631713438
