month_date,AUSTRALIAN CAPITAL TERRITORY,GREATER ADELAIDE,GREATER BRISBANE,GREATER DARWIN,GREATER HOBART,GREATER MELBOURNE,GREATER PERTH,GREATER SYDNEY,REST OF NSW,REST OF NT,REST OF QLD,REST OF SA,REST OF TAS.,REST OF VIC.,REST OF WA
2020-07-01,1.633815751718435,1.5188004800556585,1.4717818498174844,1.8384062329842932,1.679873735082589,2.156927984631664,1.3466999399502981,1.8055736378784397,1.536251894749635,1.2671922703180214,1.216936539630277,1.1956209464266467,1.475391148527342,1.743843881912904,1.1185692515671282
2020-08-01,1.652846600857926,1.5274461608592298,1.4838294924188378,1.8440035130890053,1.698536075239074,2.1618251953903256,1.3666467530828388,1.815217033858465,1.5498144637359075,1.272144690812721,1.2321164866883754,1.208034167295462,1.5011248129458001,1.7563580342353342,1.1440625642350348
2020-09-01,1.669173740244974,1.5435300779800556,1.4918403725817513,1.8533610732984294,1.7119527084485893,2.1701810439555893,1.3846233317393246,1.8284863028875287,1.563114087378753,1.2782426413427563,1.24776840463568,1.2179539102080414,1.527049723907031,1.7730999696576464,1.1664734979678997
2020-10-01,1.684554767688252,1.5647082512465214,1.5046482957796234,1.8675078376963352,1.7281008069232588,2.1832914147714586,1.4042079487460901,1.841507829391363,1.5826224191494775,1.283694628975265,1.2645820584971754,1.2342976296216452,1.541290623028774,1.7916787709438569,1.1807569535716747
2020-11-01,1.6836053367099075,1.5821607605229588,1.5135310894154645,1.8790797931937173,1.737650147791038,2.1962627283549514,1.4227254781633885,1.8535995341718727,1.6034869540130101,1.2891852120141345,1.2766649959749652,1.2531807157486259,1.5586360415352516,1.8127023294912408,1.2010425101605016
2020-12-01,1.6975039805674712,1.5988722086618736,1.5312910002008713,1.8901543481675391,1.7569276369240494,2.2085936550846124,1.4348857576375225,1.8717918145776313,1.6206232631895734,1.296009823321555,1.2952891481430446,1.2604054203945245,1.5868638861662379,1.835798492519369,1.217188502100985
2021-01-01,1.7201008289834099,1.6098873357780612,1.552120765112107,1.8983166884816756,1.7792692531415475,2.231313556252738,1.448827643480374,1.8986517400388632,1.6422100520869505,1.3025413869257951,1.3145478549827034,1.2752858235420934,1.6151730525498569,1.8574292545131863,1.235188899566026
2021-02-01,1.7435081673471493,1.6226032479128014,1.5773410825581315,1.9145816596858642,1.80284172133091,2.253200650116151,1.466232731477489,1.931656257861307,1.6681923266662035,1.3092770318021203,1.3311621933902398,1.2902984208256982,1.6366016347226942,1.87882680823251,1.2492079045257283
2021-03-01,1.7584803281823345,1.6376490165526438,1.6004315447008057,1.927486767015707,1.833258341104876,2.2758025325926106,1.4864823569899892,1.9678715122437898,1.6949481990068758,1.3161279240282686,1.3551290632909556,1.2955064352700227,1.6651246765976029,1.9001906116178768,1.2566586099056278
2021-04-01,1.8102211421778907,1.6564548760725881,1.6235207763331974,1.9375581963350785,1.8665277444084405,2.2923186037466,1.497068495464915,1.9958458855853412,1.719192404160011,1.3236630300353358,1.3767438667894727,1.3115658046782368,1.688288062011742,1.9227734546391357,1.2736044654542948
2021-05-01,1.8300343857563703,1.6767731205067253,1.6446133370275193,1.9388203926701573,1.8985869627756264,2.3056608565015746,1.4993368048227906,2.0146094347694365,1.7362184202027917,1.3307226236749117,1.3942155602776187,1.3192546189500918,1.711193767286137,1.9429316914430745,1.279103595784253
2021-06-01,1.8468214569228387,1.6931432526959647,1.6652699044822021,1.9294295209424084,1.9262516257014144,2.3160705541777236,1.5007530695118414,2.024180020737135,1.7583252556890525,1.3326782332155478,1.4121350080863315,1.3285811593187455,1.73458572856519,1.962983888496622,1.291152058620927
2021-07-01,1.8733215049873375,1.7188363372564934,1.68382093806928,1.9290117460732983,1.942594681893622,2.3242766131379016,1.511511950047428,2.0405900907314933,1.7799764645114247,1.3349508215547705,1.4294266964978573,1.3410191220222056,1.763090562375661,1.9840920433380405,1.2978522711303988
2021-08-01,1.9036686696986922,1.7397709167729591,1.7165200018701818,1.9305629109947644,1.9544539476803922,2.3360735659251173,1.519445009368067,2.0625818041829467,1.8020080951223467,1.3374411042402827,1.451973448838542,1.3610466707987496,1.787579298364792,2.0072508641845728,1.3063618674657298
2021-09-01,1.939801535479869,1.7572932239969852,1.7596595117440486,1.9405064109947645,1.976528855607366,2.35338023631193,1.5387777064306487,2.086159021959424,1.8303281221496863,1.3372893639575971,1.4758545894101691,1.3841713123854695,1.8124575719345912,2.0321349818709207,1.325640825928222
2021-10-01,1.9647311060003094,1.783169739390074,1.7960540416704185,1.9569372225130892,2.0066940290840116,2.367400767714094,1.5487711508219597,2.1042076565993186,1.8517269977081738,1.3398344876325088,1.4981990829447303,1.4065559076209984,1.8366739259546798,2.0522171653753674,1.3407279134807466
2021-11-01,1.9857976071114791,1.8084331389146568,1.8242924651765247,1.9703028534031413,2.0254605303090174,2.371067263130048,1.5610326686056082,2.1071421662209318,1.8721498482533507,1.3423722349823324,1.5209891128967925,1.4267769408213864,1.8654134256878059,2.071554109957635,1.3581828228972928
2021-12-01,1.9857024967698584,1.827706074762291,1.8379344799163269,1.9729979581151833,2.0365357780763453,2.3694573250911435,1.566508897390268,2.1056273359311337,1.8898791175891838,1.3450040901060072,1.5341209789900425,1.4469963409507385,1.8856422684264154,2.08301037517652,1.3766052593511056
2022-01-01,1.9891929686288692,1.846520912859462,1.8567219363999699,1.9748708612565444,2.049517459100608,2.373312077536106,1.5756083729353016,2.113105310221266,1.9045715132995342,1.3493199558303886,1.5530589432651374,1.46603787161798,1.8868971085448105,2.096935683084615,1.3859863911276435
2022-02-01,1.9890517680500284,1.8621814490085806,1.8738796381544773,1.9750581465968589,2.052647015727495,2.379931391458545,1.5863052270678342,2.1188325278932747,1.9146060656990072,1.352615167844523,1.5759729191294323,1.4842661496173333,1.8953983633364062,2.1071495191023244,1.390857552524626
2022-03-01,1.9907812243526797,1.87416373130218,1.8824727682844893,1.9698094607329844,2.047454667667747,2.379801127948215,1.5930268582090137,2.115956501431228,1.915825048209366,1.3567032950530036,1.5915081887342533,1.49688404009917,1.9082908345868308,2.1120546017327584,1.396245508025074
