major_city,mode,loading_value,checksum_weight,dataset_weight
GREATER MELBOURNE,20,-0.001121051613176228,1.0000000000000002,0.1857560781802903
GREATER PERTH,0,0.9446290830844118,0.9999999999999998,0.09688573649880809
GREATER PERTH,1,0.2792894483165542,0.9999999999999998,0.09688573649880809
GREATER PERTH,2,-0.06913243795405101,0.9999999999999998,0.09688573649880809
GREATER PERTH,3,-0.054674102076188336,0.9999999999999998,0.09688573649880809
GREATER PERTH,4,0.0680247833462403,0.9999999999999998,0.09688573649880809
GREATER PERTH,5,0.013734858649555629,0.9999999999999998,0.09688573649880809
GREATER PERTH,6,0.0022957825718184174,0.9999999999999998,0.09688573649880809
GREATER PERTH,7,0.045827224250470186,0.9999999999999998,0.09688573649880809
GREATER PERTH,8,0.00972204344138363,0.9999999999999998,0.09688573649880809
GREATER PERTH,9,-0.003295164804366264,0.9999999999999998,0.09688573649880809
GREATER PERTH,10,-0.006750201054688945,0.9999999999999998,0.09688573649880809
GREATER PERTH,11,-0.003213714348932404,0.9999999999999998,0.09688573649880809
GREATER PERTH,12,0.013956826345097165,0.9999999999999998,0.09688573649880809
GREATER PERTH,13,0.011824222959766938,0.9999999999999998,0.09688573649880809
GREATER PERTH,14,-0.0014691358926134897,0.9999999999999998,0.09688573649880809
GREATER PERTH,15,0.002790809381568759,0.9999999999999998,0.09688573649880809
GREATER PERTH,16,0.0019767152708632958,0.9999999999999998,0.09688573649880809
GREATER PERTH,17,-0.0033718549249548264,0.9999999999999998,0.09688573649880809
GREATER PERTH,18,-0.0031100662315152873,0.9999999999999998,0.09688573649880809
GREATER PERTH,19,0.0007203165541910972,0.9999999999999998,0.09688573649880809
GREATER PERTH,20,-0.0018760432938746915,0.9999999999999998,0.09688573649880809
GREATER SYDNEY,0,0.9557466201861163,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,1,-0.26718350463353,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,2,-0.0044610771867646636,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,3,-0.02095188057403481,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,4,0.03598412214701412,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,5,0.029702628765650833,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,6,0.008109940301542573,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,7,0.00634924367428754,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,8,-0.0036915367147934055,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,9,0.01136388814649121,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,10,0.00493544558386351,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,11,-0.0016765024353871932,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,12,-0.0030900811472949308,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,13,0.0002356660759763336,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,14,0.006729321093454956,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,15,0.0008676505534090578,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,16,0.0009339536066002379,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,17,-0.003307911280248673,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,18,0.0025358100204320756,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,19,0.00039843801140710213,0.9999854748278763,0.14758702101995666
GREATER SYDNEY,20,0.0009748142230485445,0.9999854748278763,0.14758702101995666
REST OF NSW,0,0.9787736352629431,0.9999734481788106,0.1345624510515695
REST OF NSW,1,-0.06803006829128411,0.9999734481788106,0.1345624510515695
REST OF NSW,2,0.11371574666376369,0.9999734481788106,0.1345624510515695
REST OF NSW,3,-0.010839215340580218,0.9999734481788106,0.1345624510515695
REST OF NSW,4,-0.014486909845946333,0.9999734481788106,0.1345624510515695
REST OF NSW,5,0.014397221405016166,0.9999734481788106,0.1345624510515695
